external_id;name;slug
КА-00002088;Аккумулятор для Motorola CP040,CP140, CP150, CP160, CP180,CP200, CP200XLS, Ni-MH,2100mAh, 7.2V;draft-824f330595be48ee
КА-00002089;Микросхема LP3965EMP-ADJ/NOPB	Texas Instruments;draft-ac7ab832aa842745
КА-00002090;Флюс Ф-384;draft-c30347df8ad8f742
КА-00002091;Флюс ЛТИ-120;draft-bbfb87260242b3c3
КА-00002092;"Элемент питания ФAZA R03; происх. КИТАЙ; штрих-код-4895205002326";draft-83bd64b70f23eee9
КА-00002093;"Элемент питания ФАZА R20; происх. КИТАЙ; штрих-код- 4895205002357";draft-007b11adb78fc178
КА-00002094;Аккумуляторная батарея SPRINTER XP12V3400 (12V/105Ah) c аксесуарами, Португалия;draft-cbe0bdb3e12319ec
КА-00002095;Батарейка Energizer Ultimate Lithium FR03 BL-4 /48,Россия;draft-59b791c791121b7c
КА-00002096;DS-2CD1053G0-I 2.8MM B КАМЕРА ВИДЕОНАБЛЮДЕНИЯ;draft-6a27e78f75d00c31
КА-00002097;"Цифровой видеорегистратор DS-N304(C); страна происхождения (производства) - Китай";draft-7aca0b0a7c38d2ff
КА-00002098;"DS-2CD1343GO-IUF 2.8MM С КАМЕРА ВИДЕОНАБЛЮДЕНИЯ HIKVISION; страна ввоза - Китай";draft-9b98e7803e86d250
КА-00002099;"Жесткий диск Seagate 2Tb ST2000VM005; страна происхождения (производства) - Китай";draft-ae5e7a6a97ed0039
КА-00002100;"Коммутатор EL S-6/4PA_v.1; страна происхождения (производства) - Китай";draft-1c66aeb489a8ee3d
КА-00002101;"Кабель витая пара кат. 5е SkyNet Standart UTP outdoor 4*2*0.5 Cu (Бухта/305м); страна ввоза - Россий";draft-74cb55ee7440d416
КА-00002102;Комплект расходных материалов 00310;draft-99a38fe64cdab791
КА-00002103;Аккумуляторная батарея HR 12-5 Delta;draft-f4e216429568b077
КА-00002104;"Аккумулятор Samsung INR18650-35E 3450mAh-10A СЗ; Страна происхождения - КОРЕЯ, Сеул";draft-04bafe69d3b1b5f1
КА-00002105;Аккумулятор Lifepo4  LFP32174128-3.2V 50Ah /Китай/;draft-6b76f93211f70ec6
КА-00002106;Аккумулятор Lifepo4 LF50K 3,2V 50Ah /Китай/;draft-aa434cf59bee8a7b
КА-00002107;014734 Скорошиватель пласт. А4 прозр.верх inФормат, красный TC4015R страна происхождения Россия;draft-6bc7b1e6ca942ba6
КА-00002108;028127 Стакан однораз.200мл д/холодн.напитков пласт.синий страна происхождения Россия;draft-38aabb2dcf414bae
КА-00002109;125275 Стакан однораз.200мл из вспен.PS д/горяч.напитков бел ПС200МПСВ страна происхождения Россия;draft-e1063623683e7e86
КА-00002110;069813 Перчатки трикот.с ПВХ точк.10класс из 4-х нитей графит ПГХ410 страна происхождения Россия;draft-7da4df66d634a0c3
КА-00002111;058117 Ручка шар.Erich Krause R-301 корп.пласт.,стерж.синий 43194 страна происхождения Россия;draft-e0d0db6098d9ebe8
КА-00002112;068771 Регистратор 70мм п/мрамор ErichKrause Basic серый ЕК73 страна происхождения Россия;draft-1215f1fadaceb909
КА-00002113;068820 Регистартор 50мм п/мрамор ErichKrause Basic серый ЕК33861 страна происхождения Россия;draft-3002097dd5339681
КА-00002114;012109 Маркер текст.Classic клин.1-4мм фиолетовый FFK04V страна происхождения Китай;draft-4adc63b797f61f9a
КА-00002115;071745 Средство д/мытья посуды OfficeClean 500мл Алоэ и зел.чай 319536 страна происхождения Россия;draft-1dd0eec835028c1c
КА-00002116;115321 Салфетки бум.23*23см 100шт 1сл.Альбертин ассорти 11С7705 страна происхождения Беларусь;draft-339aed68a48fbcb8
КА-00002117;028130 Пакеты д/мусора 30л.30шт.Мистерия, черные страна происхождения Беларусь;draft-7670da14e5d2ce44
КА-00002118;Аккумуляторная батарея HR 12-5 Delta, RP7MCEZ /Китай/;draft-2cd98d66962df736
КА-00002119;Аккумуляторная батарея HR 6-9 Delta, XX8P1F7 /Вьетнам/;draft-4cf00280ea5d54c2
КА-00002120;Аккумуляторная батарея DTM 607 Delta, FW7Y6W1 /Вьетнам/;draft-09384660c06ae3ba
КА-00002121;Замок врезной 1.06.02 ГРАНИТ никель, сувальдный, Россия;draft-dcd293b25e322257
КА-00002122;"Элемент питания ENERGIZER lithium L92 AAA (10 pack shrink); Страна происхождения - СОЕДИНЕННЫЕ ШТАТЫ";draft-29fc313b023c30fe
КА-00002123;"Элемент питания ENERGIZER lithium L91 AA (10 pack shrink); Страна происхождения - СИНГАПУР";draft-f81ccae4e57a49b4
КА-00002124;EVE Energy Co.3.2V 80Ah;draft-1a2d4aaea7e0d437
КА-00002125;Аккумулятор Lifepo4  3,2V 72Ah;draft-fc91da4a40f51336
КА-00002126;Аккумулятор 2*ROBITON 4500MHC-2 2,4V, страна происх.Китай;draft-eef8015b2c5e9995
КА-00002127;Аккумулятор  4Ni-mh AA 4,8V 2500mah /Китай/;draft-604e0925042beed6
КА-00002128;Аккумулятор CSB GP 1272 F2 (12V/7.2Ah), ВЬЕТНАМ;draft-40d6d7dbe556e6f6
КА-00002129;Аккумулятор Ventura GPL 12-18, ВЬЕТНАМ;draft-c2af6516dcfdba8f
КА-00002130;Аккумуляторная батарея Delta DTM 1255 L;draft-6bb0ed885c798017
КА-00002131;УСТРОЙСТВО ЗАРЯДНОЕ СОНАР УЗ 207.03;draft-f8be490bb12e424c
КА-00002132;Аккумулятор литиевый 2*BSL 18650 2600 mAh 7,4V 3C Производство: Китай. Ввоз: Литва;draft-71a00b8e09a6e5ec
КА-00002133;Аккумулятор 4*ROBITON 4500MHC-2 4,8V, страна происх.Китай;draft-b6ac1f5eed2a43c7
КА-00002134;Аккумулятор SUNER Ni-mh 6АА 2000mah 7,2V аккумулятор 10С  Производство: Китай. Ввоз: Литва;draft-f5c4324ddc5790eb
КА-00002135;Микросхема 24LC512-I/SM	MICROCHIP;draft-77f6a05bd1cc925c
КА-00002136;Микросхема MAX253ESA+T	MAXIM;draft-3b02c2ca49e4976f
КА-00002137;Микросхема UCC28704DBVR-1	TI;draft-2065d8d95d2b7567
КА-00002138;Турбокомпрессор б/у (восстановленный);draft-313fb5f27062211b
КА-00002139;"HU 719/7X Фильтр масляной; страна ввоза - Польша";draft-44342d70556b948c
КА-00002140;"3502601 LEMFOERDER Подушка двигателя; страна ввоза - Индия";draft-8f2817b7f016ffc7
КА-00002141;"COMMA 5W30 XTECH (1L)масло моторное XTC1L; страна ввоза РФ";draft-d2c76f9ae4cf1964
КА-00002142;"FAVORIT STAHLSYNT Inteliect SL 10W40 API 5л Масло моторное; страна ввоза-РФ";draft-76fa3bc580461f06
КА-00002143;"AP157/4 Фильтр воздушный; страна ввоза - Польша";draft-c886c3ac2df8337e
КА-00002144;"1117752310 Ремкомплект турбокомпрессора; страна ввоза- РФ";draft-d2233848fa12d190
КА-00002145;"Элемент питания MAXELL CR2032 BL.5; Страна происхождения - ЯПОНИЯ";draft-da5e4103b96bae50
КА-00002146;Аккумулятор 4*Samsung 18650-29Е 5800mAh 7,4V. Производство: Корея.;draft-02587327507879d7
КА-00002148;Аккумуляторная батарея DT 12045 Delta , SKRN5IE /Китай/;draft-53893065eb5454b0
КА-00002149;Аккумуляторная батарея DTM 1207 Delta, TPKHG6Z /Китай/;draft-47cd3c21fb4262dd
КА-00002150;Вешалки металлические LES-2. /Китай/;draft-5eabb4ad81bb28b8
КА-00002151;Термоусадка 3 чер (200м);draft-a6251c9014494858
КА-00002152;Провод ПВАМ-0,5 чер;draft-a0092cdcc2c571e7
КА-00002153;Провод ПВАМ-0,5 кр;draft-756f69a53d1e2d16
КА-00002154;"Аккумулятор NiMh AA 1800mAh 1.2V (1pack); Страна происхождения - КИТАЙ";draft-ae098ae55c63e017
КА-00002155;Плата защиты 7,2 V 3A FDS-2S-2 /Китай/;draft-4002bdda01e66755
КА-00002156;Разъем 150 мм JAE 2.5mm IL-2S-S3L(N) 2P 12V / Китай;draft-7d9a578765444185
КА-00002157;Разъем JAE 2.5mm IL-2S-S3L(N) 4P 12V / Китай;draft-4f2f9fcd4de509ca
КА-00002158;Плата защиты 7,4В 2S 8A  /Китай/;draft-c44aa4030805db7d
КА-00002159;LS 26500 (SAFT)  JST Литиевый элемент питания.Производство: Франция;draft-d1b61bd2fa5afd74
КА-00002160;Аккумулятор SUNER Ni-mh 9SC 2000mah 10,8V 10С (flat top) Производство: Китай. Ввоз: Литва;draft-aec509af11d64cba
КА-00002161;Аккумулятор литиевый BSL  10INR18650-5000mah-8C ( с защит.)/Китай/;draft-83143809bad86ceb
КА-00002162;Адаптер Robiton;draft-0c206e8b33636700
КА-00002163;"Sn99.3Cu0.7 Tp ISO-Core ""ELR"" (1.5мм), Припой олово-медь, катушка 100гр";draft-e41439d0150140e9
КА-00002164;ПОС 61 прв d=1.5мм 1 м спираль, Припой страна происхождения-РОССИЯ;draft-89e2a8a9a8049018
КА-00002165;SCT2511T, Разъем, Контакт для розеток SCT2511H (EHR) страна происхождения- КИТАЙ;draft-a368afbbef80b9b6
КА-00002166;Аккумулятор литиевый 4 BSL 18650 6000 mAh 7,4V Производство: Китай. Ввоз: Литва;draft-af4fa753caaaf6e0
КА-00002167;Аккумулятор Ventura GPL 12-26 (12V/26Ah), ВЬЕТНАМ;draft-18f7af7c41c5d86b
КА-00002168;CR2032 (Элемент питания);draft-cd69af25d0afd47f
КА-00002169;"Аккумулятор NiMh 10 AA 1800mAh 1.2V (1pack); Страна происхождения - КИТАЙ";draft-5da1545a45b08bef
КА-00002170;"Элемент питания 30411517 Kodak ULTRA Lithium AA batteries BL.4; Страна происхождения-КИТАЙ";draft-0052f1527c0ab47c
КА-00002171;"IDEMITSU Zepro Touring 5W-30 4л Моторное масло 1845041; страна ввоза-Германия";draft-159b19f7286838a1
КА-00002172;"ОС1183 KNECHT Фильтр масляный; страна ввоза - Австрия";draft-036c903581c88f13
КА-00002173;"IDEMITSU Zepro Touring 5W-30 1л Моторное масло 1845054; страна ввоза-Германия";draft-93e5665586f0daf5
КА-00002174;Элемент питания литиевый CR2450/VAY2 3V /Китай/ код ОК РБ 007-2012 27.20.11.700;draft-1a267ee024197b54
КА-00002175;Аккумуляторная батарея GEL 12-26 Delta, Китай;draft-8a6a9ef7c8603f54
КА-00002176;"Аккумулятор Sony 20US18650VTC5A 5000mAh-35A;(для Hilti TR30-A36)";draft-de9f4ab3039bfc74
КА-00002177;Арт. 14-0324, РАЗЪЁМ питания штекер 2.5х5.5х10 мм с проводом 20 см REXANT, стр. происх.:РФ;draft-eef3a408e830213c
КА-00002178;Аккумуляторная батарея GEL 12-26 Delta, 06М2803 /Китай/;draft-a70382041af5e56f
КА-00002179;Аккумуляторная батарея DT 6028 Delta, 61TZ5L1 /Китай/;draft-42ebd493d5ae4a1b
КА-00002180;Аккумуляторная батарея DT 6028 Delta, HWDAR7Q /Китай/;draft-16a01a5482ec84f3
КА-00002181;Аккумулятор литиевый CS-DEM620BU 3,7V 830mah /Китай/;draft-c384da84423a2db0
КА-00002182;Аккумулятор литиевый CR123A/16340  3V 800mAh Производство: Китай. Ввоз: Литва;draft-9738528246d6d448
КА-00002183;Аккумулятор 3,6V Li-ion Boston Swing Key 442 block 42Ah (Обычное);draft-b9d8657e6332662a
КА-00002184;CR2032-PEN3 FANSO БАТАРЕЯ ЛИТИЕВАЯ-ДИОКСИД МАРГАНЦЕВАЯ / Китай;draft-60e6d3311b77af33
КА-00002185;Доска магнитно-маркерная BOARDLINE белая, односторонняя, в алюминиевой раме, 90*120 см;draft-14a93f30751a2b5a
КА-00002186;"Маркер для доски М460, синий, пулевидный, 2-3 мм, GRANIT; Польша";draft-cb16591216cd212b
КА-00002187;"Маркер для доски М460, красный, пулевидный, 2-3 мм, GRANIT; Польша";draft-bf98f44bb6a0d080
КА-00002188;"Маркер для доски М460, черный, пулевидный, 2-3 мм, GRANIT; Польша";draft-ce6f3a9a4d76ca6a
КА-00002189;"Губка-стиратель BOARDLINE магнитная для маркерной доски EVА, 5,8*11*2,1см, арт. Т-19; Китай";draft-a39b11f3691d29ea
КА-00002190;"Набор магнитов цветных 20 мм, 6 шт. МЦ20; РФ";draft-e69716503ac6494d
КА-00002191;Аккумулятор 2*103450 7,4V 2000 mAh Moli (с компаудом);draft-bf4a3d05b8efcf29
КА-00002192;Аккумулятор 6 Ni-MH АА 7.2V 2200mAh (с компаудом);draft-5d52fa04bc6ef120
КА-00002193;Аккумулятор 2*103450 7,4V 2000mah Moli;draft-4b35ec8db43b15c3
КА-00002194;Аккумулятор  30BSL 18650 7500 mAh 8C 20А (для Hilti TR30-A36);draft-24e6afef1c598dd1
КА-00002195;АККУМУЛЯТОР ROBITON LP603030 3.7В 500MAH;draft-edc97f36803c8bdf
КА-00002196;Аккумулятор LiFePo4 3.2V 50Ah 27148115/Китай/;draft-b3f57979514ca95e
КА-00002197;Плата защиты BMS DALY lifepo4 16S-48B-60A/Китай/;draft-d71b2fe924b9eaa9
КА-00002198;Плата защиты BMS DALY lifepo4 16S-48B-80A/Китай/;draft-172524afd32e46a2
КА-00002201;402961 Товарно-транспортная накладная (ПЭВМ) кн.,1х4,а4 Сер. ФЖ 4564201-4564400;draft-75c40738889e7d49
КА-00002202;"Аккумулятор BSL 20US18650 5000mAh-35A;(для Hilti TR30-A36)";draft-fda6744db131b25f
КА-00002203;Батарея  литиевая LCB 1.5V 100UAH, B73180A0101M062, EPCOS;draft-99ab09157523f730
КА-00002204;Эл. питания CR14250L-900mAh JST /Китай/;draft-b201d8f6f67ad1f4
КА-00002205;Микропереключатель КАN15А 12V /Китай/;draft-fdd347110c519cf9
КА-00002206;Элемент питания ROBITON WINNER R-FR6-BULK50 FR6 bulk50, в упак 50 шт;draft-40fe625d8f9c6a5c
КА-00002207;Аккумулятор Ni-mh ВА209061 6V/ 800mAh /Китай/;draft-5cdbb3e672b3f33c
КА-00002208;Аккумулятор  LP503759 3,7B 1200 mAh /Китай/;draft-f54ee71dd3326b2d
КА-00002209;Аккумуляторная батарея Marathon XL6V180 клемы F1;draft-d55c116eed2e852b
КА-00002210;Аккумулятор LiFePO4 28*134*215 80A;draft-f38c9ff989c6cc23
КА-00002211;2Х104170P 4000MAH 7,4V аккумулятор литий полимерный Производство: Китай. Ввоз: Литва;draft-ee61517c00f5a442
КА-00002212;"Сетевой фильтр Defender ES 5, 5м, черный, 5 розеток; страна происх.-КИТАЙ";draft-56a41b1116ac2ba9
КА-00002213;"Элемент питания GOLD PEAK  23AF-U5  Bl.5; Cтрана происхождения-КИТАЙ";draft-a89359f2fe4074b6
КА-00002214;Коммутатор TP-Link TL-SG116E;draft-6b5e683e9fd6507a
КА-00002215;"Элемент питания Gold Peak  23AF-U5 bl.5; Страна происхождения - КИТАЙ";draft-7633137a1cc8796c
КА-00002216;"Элемент питания Gold Peak  CR2032-7U5 bl.5; Страна происхождения - ЯПОНИЯ";draft-2420eadf3d9185bd
КА-00002217;Аккумулятор PMNN4018 1150mah Ni-mh / Китай;draft-f0818587f81e9f8f
КА-00002218;Аккумулятор PMNN4016 1200mah Ni-mh / Китай;draft-5da0d21070b2b863
КА-00002219;Аккумулятор HNN9044 650mah Ni-cd/ Китай;draft-1cb6eadf3388b58d
КА-00002220;"Шоколад мол.""MILKABUBBLES""(пор, кокос)92г";draft-2b609b07655d201d
КА-00002221;"Вафли ""ВИТОША"" (п/п) РБ 143 г";draft-f15d207c6351e3d0
КА-00002222;"Чай ""RISTON"" (англ,элитн,в/с)100г";draft-a528d2f7b28558ee
КА-00002223;"Корзинка ""ЛОФТ""(3.8л,лимон,643030)";draft-5aa139f91ec5a402
КА-00002224;"Зефир ""MICHELLE""(глаз.вишн.начинка)240г";draft-bd27a6257c98f8a8
КА-00002225;"Конс.мол.""МОЛОКО ЦЕЛЬН.СГУЩ""(д/п) 230г";draft-bd4e7b8e43bb665e
КА-00002226;"Зефир ""ВАНИЛЬНЫЙ""(в шоколаде) 250 г";draft-432cc9bebdc2064b
КА-00002227;"Печенье злак. ""МЮСЛИ""(клюква/изюм)120г";draft-b430f9d8717a8597
КА-00002228;"Печенье ""ОВСЯНОЕ ПРОСТОЕ"" 300г";draft-a9513cbd3dad1345
КА-00002229;"Печенье ""КАМИЛЛА"" (темн.декор)550г";draft-f1aae0cec699dcb8
КА-00002230;"Пакеты для мусора ""HIT"" (35л/30шт)";draft-8bbb75ff24f55ae2
КА-00002231;"Конфеты ""ЖЕЛЕЙНЫЕ""(микс)1кг";draft-39102b6b7d62fb7c
КА-00002233;"Чай ""ГРИНФИЛД"" (клас.завтр,25х2) РФ 50 г";draft-2f12a57308f03915
КА-00002234;"Чай ""ТЕСС САНРАЙЗ"" (черн,1.8г*25)";draft-383c67f385899a41
КА-00002235;"Чай ""ГРИНФИЛД"" (ягоды,ар.барбариса) 100г";draft-b17a1a2c3234db13
КА-00002236;"Чайный нап.""DALAI"" (Good night) 25x1.5г";draft-51b15fc9b39630da
КА-00002237;Аккумулятор Ni-MH 6ХPKCELL AAA/R03 1000mAh 7,2V  /Китай/;draft-b73c9b314e9a6bac
КА-00002238;Аккумуляторная батарея DTM 1240 L Delta, /Вьетнам/;draft-834ff991daacd9c6
КА-00002239;CR14250L-AX 900 mAh (Элемент питания);draft-ae2aeb4e54cabce7
КА-00002240;1S1P VL 34480 5A (SAFT) Литий-ионный аккумулятор;draft-0241627769d3351d
КА-00002241;Аккумулятор 12*SUNER Ni-CD SC 14,4V 2000mAh power type 10C, Производство: Китай.;draft-15db6f77c61f9a41
КА-00002242;Аккумулятор литиевый 3*BSL 18650 2600 mAh 3C Производство: Китай. Ввоз: Литва;draft-8d2060b62dd28bff
КА-00002243;ПОС 61 прв d=2.0мм 100г катушка, Припой страна происхождения-РОССИЯ;draft-b0525e51ebdfdeff
КА-00002244;2*104170P 4000MAH 7,4V аккумулятор литий полимерный Производство: Китай. Ввоз: Литва;draft-8c8df480317ad9d0
КА-00002245;3*104170P 4000MAH 11,1V аккумулятор литий полимерный Производство: Китай. Ввоз: Литва;draft-d00be4dce622392a
КА-00002246;Аккумулятор литий полимерный 2*113566 7.4V 3000MAH /Китай/;draft-022bd3d78411c249
КА-00002247;"Элемент питания Energizer 8*LR20 EN95 D Industrial; Страна происхождения - Соединенные штаты";draft-82041ac8088d0385
КА-00002248;Колесо мебельное DWG-C005 (PU), страна ввоза-Китай (комплект);draft-a7ce3eb58cf5313c
КА-00002249;Клавиатура Oklick 180M PS/2 (черный), страна производитель Китай;draft-b22e1da744451ca1
КА-00002250;Аккумулятор SUNER Ni-mh 12*SC 3000mah 10С (flat top) Производство: Китай. Ввоз: Литва;draft-ca9e4b18337ce57c
КА-00002251;Швабра с отжимом Deko DKFM03 SET4;draft-293c50d4033521bd
КА-00002252;045099 Маркер текст. OfficeSpace клин.1-4мм оранжевый HL_9514 страна происхождения Китай;draft-c0c52e64f81ab1e1
КА-00002253;070896 Маркер текст.Blaze клин. 1-5мм голубой 108036-07 страна происхожденя Китай;draft-b6b2b8d97cf46fe6
КА-00002254;012357 Скрепки 25мм 100шт inФормат никел. SN25-100K страна происхождения Китай;draft-1af6b9b3432c58d8
КА-00002255;055434 Клей-карандаш 21г Lite на ПВА основе GSL-21 страна происхождения Китай;draft-7d23aed8909be0fc
КА-00002256;052607 Скоросшиватель пласт.А4 прозр.верх Economix розовый 31509-09 страна происхождения Украина;draft-f0de8b50cfaf691b
КА-00002257;052608 Скоросшиватель пласт.А4 прозр.верх Economix розовый 31509-10 страна происхождения Украина;draft-59c8e250b686d3bf
КА-00002258;012400 Тарелка однораз.десертн.Д-16,7-17см пласт.белая 123250 страна происхождения Россия;draft-ce15dedffa367756
КА-00002259;027732 Вилка однораз.165мм пласт.синяя 145340 страна происхождения Россия;draft-3693255765442101
КА-00002260;027734 Тарелка однораз.десертн.Д=16,5см пласт.зеленая страна происхождения Россия;draft-d8da4c3b9bf54217
КА-00002261;057909 Средство д/мытья полов OfficeClean 1000мл Универсал.Роза 246208 страна происхождения Россия;draft-8296ee7a2144f5a1
КА-00002262;058359 Салфетки влажн.детск.120шт.Zala Ромашка ZL23500 страна происхождения Беларусь;draft-72469cd0536a3c65
КА-00002263;076736 Перчатки трикот.с ПВХ точк.7,5класс из 4-х нитей белые 241550/ЛТ страна происхождения Россия;draft-2c5fed438ab464c6
КА-00002264;071334 Бумага д/зам.лип.76*76мм 1*100л Silwerhof неон зеленая 682161-06/1204469 страна происхождения;draft-40ae2039c03c3681
КА-00002265;071335 Бумага д/зам.лип.76*76мм 1*100л Silwerhof неон розовая 682161-03/1204470 страна происхождения;draft-9a9f87c31a23f315
КА-00002266;072158 Бумага д/зам.лип.76*76мм 1*100л Silwerhof неон желтая 682161-05/1204468 страна происхождения;draft-8c065b664db9cf56
КА-00002267;Светодиод LW E6SG-BA-JKPL-46 (PLCC4-бел);draft-aed9245c254ae45b
КА-00002268;Светодиод LR E67F-BBCF-1-1-50-R18-Z-XX (PLCC4-красн);draft-10db46d07a3775d6
КА-00002269;Аккумуляторная батарея DT 4045 Delta (47*47*101/105), 7FCLK5A/Китай/;draft-0d65d7a16ba14c8c
КА-00002270;Светодиод LYE6SF (PLCC4-желт);draft-3e8c33df318257d2
КА-00002271;Аккумуляторная батарея DT 4045 Delta (47*47*101/105), W3C4TNP/Китай/;draft-0b4eefec39c309d2
КА-00002272;Светодиод KY DMLQ31.FY;draft-597cd613844a3aec
КА-00002273;Светодиод KW DMLN31.SG.;draft-4a3def5fecdb5d73
КА-00002274;Микросхема A6211GLJTR-T;draft-a898c410952f9d11
КА-00002275;Микросхема PIC12F629-I-SN;draft-398960c57e9eb672
КА-00002276;Транзистор SMD TO252 AA-IRFR 5305;draft-7fc34620eb0a946f
КА-00002277;Транзистор IRFL4315TRPBF;draft-ee5b0b0d90bb8503
КА-00002278;Транзистор DMN6068LK3;draft-70db27686290561e
КА-00002279;Аккумулятор Ventura GP 12-12, ВЬЕТНАМ;draft-aae0c4e84146510a
КА-00002280;Транзистор SMD D2PAK AA-IRFR 530;draft-2535a9f04f0f8e6e
КА-00002281;Катушка индуктивности SRF0905A-100Y;draft-d2897e1e00a04387
КА-00002282;Лампа светодиодная LED-T8-М-PRO 20Вт 230В G13 4000К 16200Лм 1200mm матовая IN HOME;draft-e6faf5a9f5007783
КА-00002283;Аккумулятор ROBITON LP603030 3.7В 500мАч РК1;draft-007f12589b875729
КА-00002284;Аккумулятор ROBITON 10000MHD-2 BL2, кор.80;draft-f2ebec038307bada
КА-00002285;Аккумулятор sonnenshein 180A C5 200A C20;draft-d580d7a1cf398d9a
КА-00002286;Микросхема ws2818  Worldsemi 21+;draft-43edfce196726adf
КА-00002287;Аккумулятор литиевый 4INR18650-35ET 3500mah 14,8 10A /Китай/;draft-23d801427d47dcc7
КА-00002288;Наушники-гарнитура SVEN AP-010MV Black-silver (КИТАЙ);draft-6c71e03315d689d8
КА-00002289;USB1000 white, Зарядное устройство, Блок питания с USB разъёмом белый, 5В,1А,5Вт (адаптер)\Robiton;draft-87c451e6a0e4c44b
КА-00002290;Клавиатура Logitech K120 / 920-002522, страна производитель КИТАЙ;draft-911e571ab4e603ae
КА-00002291;HR 1227W F2 CSB Аккумулятор;draft-59da5758dafc648d
КА-00002292;Аккумулятор BB Battery SHR 7-12 (12V7Ah);draft-a1a23dcbc894df56
КА-00002293;Элемент питания Panasonic BR 1632A;draft-724436e01057b6a1
КА-00002294;Батарейка OMRON  – QBAT09 3V про-во: Япония;draft-5548325d81b9b8d5
КА-00002295;Аккумулятор 12Ni-Mh 4/5SC 14,4V 2100mAh, страна ввоза: Китай. Производство: Китай.;draft-b78bf2905cb1bc50
КА-00002296;Аккумулятор 15SUNER Ni-mh SC 3000mah 18V аккумулятор 10С  Производство: Китай. Ввоз: Литва;draft-ddaf1a269592197c
КА-00002297;Элемент питания ФАZА R14 BL2;draft-8aa9854119a34e38
КА-00002298;Аккумулятор 5ROBITON 1500MH2/3A-2 SR2 6V;draft-29b5c7bde6b2f601
КА-00002299;Аккумулятор для Vertex VX-228, VX-230, VX-231UHF,  VX-231VHF, Ni-MH, 1200mAh, 7.2V, страна ввоза Рос;draft-335f926ed3a9e1fa
КА-00002300;Аккумулятор Ni-MH 3PKCELL AAA/R03 1000mAh 3,6V(п4) /Китай/;draft-9829c97d548bc041
