external_id;name;slug
КА-00000061;Аккумулятор литиевый Sanyo UR18650FM /Япония/;draft-b7ce70bc02343023
КА-00000062;Аккумулятор ni-mh 1.2V 600mAh 4/5AAA (flat end);draft-aa2d2d49b524f0eb
КА-00000063;Аккумулятор Lifepo4 IFR18650 3,7V 1500mah (Китай);draft-125fa2d64c758045
КА-00000064;Плата защиты 6.4 V 2S LiFePo4;draft-6c78101dbdd17b00
КА-00000065;Никелевая лента 0.15mm*8mm 1кг;draft-3ecfff5397ce5fca
КА-00000066;Плата защиты 12.8V 4S LiFePo4 /Китай/;draft-6b9861e89ad21751
КА-00000067;Аккумулятор Li-pol 114046 3.7V 3000mAh /Китай/;draft-b3750eef432f7cdb
КА-00000068;Плата защиты 3S 11,1V 40A with balance;draft-dbc2283408eaa5ff
КА-00000069;Плата защиты 4S 14,8V 40A with balance;draft-59d037f6bd9a7139
КА-00000070;Никелевая лента 0.15mm*10мм -1кг;draft-3801c5165b288a6b
КА-00000071;Никелевая лента 0.15MM*8MM (1KG) (Китай);draft-af80375e01083f1e
КА-00000072;Никелевая лента 0.1MM*3MM（0,75KG）(Китай);draft-d70a27e2bc59c6c6
КА-00000073;Эл. питания алкалиновый 4LR44 6V/Китай;draft-7e566b77c2dffb6f
КА-00000074;"Элемент питания 30414013 Kodak MAX alkaline AG10/LR1130 Bl.10 ; Страна происхождения - КИТАЙ";draft-706d6aa3503994ef
КА-00000075;"Элемент питания ФAZA CR2032 BL5; стр.изг. - КИТАЙ;";draft-0d60179e6137623f
КА-00000076;104170P 4000MAH 3,7V аккумулятор литий полимерный Производство: Китай. Ввоз: Литва;draft-2ee42e6534aac264
КА-00000077;Аккумулятор SUNER Ni-mh12х SC 2000mah 14,4V аккумулятор 10С  Производство: Китай. Ввоз: Литва;draft-307e044fa8e68b28
КА-00000078;"Элемент питания  Varta V377 101 111 ; Страна происхождения - ГЕРМАНИЯ";draft-5b11b965f8d267ab
КА-00000079;Аккумулятор 10 Ni-MH SUNER AA 12V 2200mah, производство Китай;draft-303b3e77499c430c
КА-00000080;Оптрон KTIR0311S KINGBRIGHT /Тайвань/;draft-7b399aad99726c25
КА-00000081;Pt100 датчик температуры 4-20mA MST325 /Китай/;draft-433a5fc0a21ca025
КА-00000082;Зарядное устройство ROBITON Smart4 9V;draft-d77c47c306b6f677
КА-00000083;"Элемент питания Renata CR1616 SC ; Страна происхождения - ШВЕЙЦАРИЯ";draft-ebc8cbaecdf04598
КА-00000084;"Элемент питания Renata CR1620 SC ; Страна происхождения - ШВЕЙЦАРИЯ";draft-e9d957300d0499d0
КА-00000085;"Элемент питания 702647 Renata 394 SP0% Hg, Bl.10; Страна происхождения - ШВЕЙЦАРИЯ";draft-7c16ec491db5a4d1
КА-00000086;"Элемент питания MAXELL CR2016 BL.5; Страна происхождения - ЯПОНИЯ";draft-a64813562e79c133
КА-00000087;"Элемент питания MAXELL CR2025 BL.5; Страна происхождения - ЯПОНИЯ";draft-24e229b3c38401d2
КА-00000088;Стаканы (мягкие, прозрачные) 100 шт*0,2 л.;draft-cc3262ede3db1b2f
КА-00000089;"Бумага ""BALLET UNIV.COLORLOK""(A4, 500л) РФ";draft-f812fa171780c43a
КА-00000090;"Салфетки ""ZENO"" (230*230) 100шт";draft-1535551977b44126
КА-00000091;"Печенье сах. ""МЕДОВОЕ"" (со злаками) 114г";draft-0a1d0c5003665822
КА-00000092;"Печенье ""Черничное"" со злаками 114 гр";draft-644072f8ed61ab81
КА-00000093;"Вафли ""НЕВСКИЕ"" (топленое молоко) РФ 180 г";draft-1b647640286162e1
КА-00000094;"Карамель леденц. ""KIDDI"" (мини, микс) 180г";draft-94489bba798c7419
КА-00000095;"Чай ""GREENFIELD"" (зел,flying dragon) 25x2г";draft-147d55d5f1f83cb0
КА-00000096;"Чай ""LIPTON FOREST FRUIT""(1.7г*20 шт)34г";draft-4a97f7101a7e624d
КА-00000097;"Чайн.нап. ""ГРИНФИЛД"" (фест.грэйп,25x2) 50г";draft-56665749edf07b94
КА-00000098;"Чай ""TELL'S""(черн,шип/ябл.)25x1.5г";draft-0f48f919c05e090d
КА-00000099;"Батончик ""ЛЮБИМАЯ АЛЕНКА"" с халвой, 1 кг";draft-b57a17f1475aa75b
КА-00000100;"Конф""CANDY NUT""(ар,хруст.рис) Рошен 1 кг";draft-9475c4448eb15a69
КА-00000101;"Конфеты ""ЗОЛОТАЯ ЛИЛИЯ"" 1 кг";draft-a7fc0dfc0a6b0cdf
КА-00000102;"Конс.мол.""МОЛОКО ЦЕЛЬН.СГУЩ""(д/п) 280г";draft-8e6b1737e969eb97
КА-00000103;Аккумулятор 15 SUNER Ni-CD SC 18V 1500mAh power type 10C, Производство: Китай.;draft-f7e2ddc6f33f2f72
КА-00000104;"LS 17500 CNA (SAFT) литиевый элемент питания ; Страна происхождения - Китай";draft-39e87fba87482539
КА-00000105;Maxell CR2032 PF3 industial литиевый элемент Производство: Япония. Ввоз: Гонконг;draft-bafa99fb7c796054
КА-00000106;Аккумулятор 5 Ni-mh AA 6V 2500mah Ввоз: Литва, производство Китай;draft-16d79ac9a128351f
КА-00000107;Аккумулятор Sunrising 4*AA 2300 mAh Ni-MH  4.8 V Страна ввоза: Литва, Страна изготовитель: Китай.;draft-f0d064c2bb4b37ca
КА-00000109;Ионистор EECS0HD334V (Panasonic) terminal V, 0.33F, 5.5V /Япония/;draft-7097dbfe1f87cb33
КА-00000110;Maxell CR2032 1HF литиевый элемент Производство: Япония. Ввоз: Гонконг;draft-806ca3957f0cee80
КА-00000111;Эл.питания Pleomax LR6 4BL economy* Ввоз: Китай, Страна производства: Китай;draft-49e965922ce1c752
КА-00000112;Провод МГШВ-0.75 н.1000В кр.;draft-4f3687619cb6d81a
КА-00000113;Аккумулятор ROBITON 600MHAАA-2 BL2 Стр.производства Китай;draft-d491b3046b5595ed
КА-00000114;Аккумулятор ROBITON 2500MHAA-2 BL2;draft-32ad6aef7de8a776
КА-00000115;"Зарядное устройство ROBITON Smart4 9V Pro;Стр. происх.: КИТАЙ";draft-ebdf44d6b769732e
КА-00000116;Аккумуляторная батарея Thomas GB 12-18S, Китай;draft-59a16c509317125c
КА-00000117;Конденсатор 1000 microfarads x 25V /Китай/;draft-2a6f28bee222a5a9
КА-00000118;Вентилятор AFB0324HA 24V /Китай/;draft-6aa66ce05ce9e912
КА-00000119;Сенсорная панель Trimble M3 /Китай/;draft-c9890bcf96fd6342
КА-00000121;Трубка термоусадочная 60/30 90°C, черная, Китай;draft-cc6f4894a34e9d8e
КА-00000122;Разъём приборный 10-0015 GOLD black / штекер чёрный, Китай;draft-a8ba9267d8610395
КА-00000123;Лампа TL-D 36W/54-765 1SL/25 Philips, РОССИЯ;draft-cf2f544f603db025
КА-00000124;Батарея ROBITON PLUS R-3R12-SR1 3R12 SR1, в упак 6 шт. Стр.происх.: КИТАЙ;draft-88aefab04b92bf45
КА-00000125;"Аккумулятор 5716 101 404 VARTA Ni-MH AA 2600 mAh BL.4; Страна происхождения - КИТАЙ";draft-f7fc52b8f8f748ec
КА-00000126;GP T160 3,6V 600 mAh BP Аккумулятор для р/т Производство: Китай, Ввоз: Польша;draft-0b50f7d196543bdb
КА-00000127;Аккумулятор  6Ni-mh AA 7,2V 2500mah /Китай/;draft-85d21323c8994e37
КА-00000128;"Элемент питания  CP R6; стр.изг. - КИТАЙ;";draft-1036e761d7136da9
КА-00000129;"Элемент питания ФAZA CR2016 BL5; стр.изг. - КИТАЙ;";draft-b476e0c891e14baa
КА-00000130;Элемент питания ROBITON STANDARD LR20 BULK10, в упак 10 шт;draft-acbee8acedde4a87
КА-00000131;Батарейка CR2450N.IB, Страна происхождения - Швейцария;draft-79171c0f484da9fd
КА-00000132;АИ-95;draft-904bb2842d94acb3
КА-00000135;АИ-95 Евро;draft-c0613235f7e19d40
КА-00000136;ДТ-Л-К5, сорт С;draft-bf82d9417e540535
КА-00000137;ДТ-Л-К5 Евро;draft-657761d8bf854611
КА-00000138;Промтовары;draft-58d0df79344c389f
КА-00000139;Продукты;draft-07ff21ec832fece9
КА-00000140;ДТ-3-К5, сорт F;draft-9bc4f1a2f2cdade8
КА-00000141;Аккумуляторная батарея GP 12-18 AGM/CONTACT /Вьетнам/;draft-e5c44594304e2872
КА-00000142;025239 Регистратор 2кольца 35мм d=30мм одностор.лам. Index, белый IND 2D30/БЕЛ;draft-0356424dc67353d8
КА-00000143;025241 Регистратор 2кольца 35мм d=30мм одностор.лам. Index, желтый IND 2D30/БЕЛ;draft-4d50c51fb6425106
КА-00000144;025243 Регистратор 2кольца 35мм d=30мм одностор.лам. Index, серый IND 2D30/БЕЛ;draft-92fd32cbd573976e
КА-00000145;025244 Регистратор 2кольца 35мм d=30мм одностор.лам. Index, черный IND 2D30/БЕЛ;draft-73f6e848765e1e52
КА-00000146;029078 Регистратор 50мм одностор. ПВХ. Index черный IND 5/30 PVC Чер страна происхождения Россия;draft-9a7cfeb30493875b
КА-00000147;040353 Регистратор 50мм одностор.ПВХ Economix красный 39720-03 страна происхождения Украина;draft-e565ccc351a2c2e2
КА-00000148;040355 Регистратор 50мм одностор.ПВХ Economix оранжевый 39720-06 страна происхождения Украина;draft-a2088082ee6a8ba4
КА-00000149;040360 Регистратор 50мм одностор.ПВХ Economix бирюзовый 39720-21 страна происхождения Украина;draft-da5645069bbf0629
КА-00000150;041426 Регистратор 50мм одностор.ПВХ Economix синий 39720-02 страна происхождения Украина;draft-f45d4681e419d88f
КА-00000151;041427 Регистратор 50мм одностор.ПВХ Economix зеленый 39720-04 страна происхождения Украина;draft-d019d66b632f5e76
КА-00000152;058137 Регистратор 50мм п/мрамор Berlingo собр.черный АМ4810 страна происхождения Россия;draft-68cf05175d01e14f
КА-00000153;059601 Регистратор 50мм двустор. ПВХ.Lux серый 39722-10 страна происхождения Украина;draft-4c6de1a539e3f470
КА-00000154;Жесткий диск WD 1TB WD10EZEX Страна происхождения: Королевство Таиланд;draft-5f4ad2942f19e0aa
КА-00000155;"Пакеты для завтраков ""HIT"" (17*24, 100шт)";draft-1d77c2d8d70016af
КА-00000156;"Пакеты для мусора ""HIT"" (60л/15шт)";draft-701b6fe85a9c1be0
КА-00000157;"Салфетки бытовые ""DOMPI"" (34х34) 3шт";draft-e19085b37bb5a202
КА-00000158;Тарелки (однораз.,десер.,бел., 170мм)100шт;draft-7b9774d1b6a5f6a8
КА-00000159;Вилки (однораз.,прозрачные,белые), 12шт;draft-933186d051020aff
КА-00000160;Папка Карман А4 Кристалл 35 Микр. 50Шт;draft-232de5d0b7da4313
КА-00000161;Стаканы (мягкие,прозрачные) 100шт*0,2л;draft-b2680dcba384ae7b
КА-00000162;"Салфетки бумажные ""VETA TOPICANA"" (100шт)";draft-b8d1db0793a39c08
КА-00000163;"Средство ""СВЕЖЕСТЬ"" (д/мытья стекол) 500мл";draft-fd4f550d17ef678f
КА-00000164;Губки бытовые (85х50х25, 7шт) РБ;draft-c3b696df777282f2
КА-00000165;"Салф.влаж.дет.""ZALA JOY"" (алоэ/з.чай,60)";draft-2fcd6cccd615295c
КА-00000166;"Сушка ""МАЛЫШОК"" (аромат ванили) 250гр";draft-54bb5dcb3369bd0f
КА-00000167;"Конфеты ""ШОКОЛАПКИ"" 155г";draft-3ed425954a8468fd
КА-00000168;"Печенье сах. ""ШОКОЛАДНОЕ"" (со злаками) 114г";draft-96639f7216befe46
КА-00000169;"Чай черный ""КЕРТИС САННИ ЛЕМОН"" 34г";draft-fe98d0453c0c0d5d
КА-00000170;"Чай ""АХМАД"" классический с/я 25х2 гр";draft-33c23d122679afcf
КА-00000171;"Чай ""LIPTON CLASSIC GREEN TEA"" 1,7*25г";draft-c82d67a83c203008
КА-00000172;"Чай ""LIPTON TROPICAL FRUIT"" (1,8г*20)36г";draft-49fc5ca5483f4c41
КА-00000173;"Конфеты ""TOFFIX"" (негл, с нач) 1 кг";draft-e5d8cccfbc470c84
КА-00000174;"Конф.""КОРОВКА РОШЕН"" (негл.,мол.корп.)1кг";draft-7552312060ac6553
КА-00000175;"Карамель ""БИМ-БОМ"" Рошен 1кг";draft-73a7fe2fdd2f2b2d
КА-00000176;"Конфета ""PETER RONNEN CHOCONUT"" 1кг";draft-3abb260d27d2e499
КА-00000177;"Конф""CANDY NUT""(нуга/карам/арах/рис) 160г";draft-14fa41a7fdf8fdb8
КА-00000178;MH-1800AA MINAMOTO (Элемент питания) Страна происхождения товара: КИТАЙ;draft-ad15094cf6c2dc3a
КА-00000179;Термореле AT100PN70 Страна происхождения товара: КИТАЙ;draft-d5063f8a5c9df956
КА-00000180;Пленка PVC, 25мм Страна происхождения товара: КИТАЙ;draft-70790cd72cf8f797
КА-00000181;009166 Ножницы канц.195мм inФормат пласт.ручки+резин.черн/желт SO1904 страна происхождения Китай;draft-7287f47aacae2dff
КА-00000182;042937 Нож канц.18мм Economix усил.пласт.корп.,ассорти 40502 страна происхожденич Китай;draft-c0a9f9c08923acee
КА-00000183;047824 Клей-карандаш 21г Berlingo K1512 страна происхождения Китай;draft-71d6cb21a83571ef
КА-00000184;058940 Клей секундный OfficeSpace Super Glue 3г. 175901 страна происхождения Китай;draft-9ae5f597721e6736
КА-00000185;035068 Лента клейкая бумажн. 30мм*30м Klebebander KFK015T (1427) страна происхождения Россия;draft-b712cf2117cf6a32
КА-00000186;041584 Лента клейкая упак.45мм*60м 36мкм Format прозрачная 47807 страна происхождения Украина;draft-afcd4ad35b241938
КА-00000187;014735 Скоросшиватель пласт.А4 прозр.верх inФормат,фиолетовый TC4015V страна происхождения Россия;draft-4bae2b26e11f8af4
КА-00000188;054830 Удалитель суперклея Антиклей 3г GHU325A(20277) страна происхождения Китай;draft-5ac0ee38e51659a6
КА-00000189;039557 Сахар кусковой свекловичный Городейский 1000г. страна происхождения Беларусь;draft-d8ee60f8c6605bb4
КА-00000190;012656 Бумага А4 80г/м2 500л Xerox Performer 003R90649 страна происхождения Россия;draft-aa99138c146498ed
КА-00000191;003138 Блок бумаги д/зам.Куб 80*80*50мм 80 гр непрокл.белый NPNW-885 страна происхождения Россия;draft-6ea79536cf18153c
КА-00000192;007343 Блок бумаги д/зам.Куб 80*80*35ммinФормат прокл.3цв.NPG4-808035 страна происхождения Россия;draft-0409cb89706a6cb7
КА-00000193;042922 Закладки пласт.цвет.лип.12*45мм 5цв.*25л.неон 20945 страна происхождения Украина;draft-9ed3274f1a766691
КА-00000194;051849 Бумага д/зам.лип.38*50мм 1*100л Economix 4цв.пастель 20956 страна происхождения Украина;draft-c72f013a8dfd454b
КА-00000195;016195 Конверт 162*229мм декст./подск. EPC5D00TX страна происхождения Россия;draft-4d78c65f7a733391
КА-00000196;021507 Конверт 110*220мм силик./подск. EPE65S01TX страна происхождения Россия;draft-86a2d19df8fa5ffb
КА-00000197;SIP-телефон Yealink SIP-T19 E2;draft-f897ac6832e85017
КА-00000198;Набор ложек (столовых,12шт,175мм,белые);draft-85cc90ff867a8c29
КА-00000199;"Бумага ""СНЕГУРОЧКА"" (А4) 500л";draft-e78b8c30d8115de4
КА-00000200;"Чай ""CURTIS""(Strawber.Mojito, зел.,пак) 34г";draft-4eefbab2d2f3b00c
КА-00000201;"Чай ""ГРИНФИЛД"" (чер,сп/м,с/я,25х1.5) 37.5";draft-2177944c1fd88d99
КА-00000202;"Чай ""АХМАД"" Китайский зелен. с/я 25х1.8 гр";draft-283161ae88e3dd99
КА-00000203;"Конфеты ""ШОКОЛАПКИ"" 1кг";draft-f48e17999dd75ecc
КА-00000204;"Конфеты ""ЛЮБИМАЯ АЛЕНКА"" (м/пом.вк/печ) 1кг";draft-0c929955d895cb64
КА-00000205;"Аккумулятор Panasonic Eneloop Ni-MH BK-4MCCE/2BE 750mAh AAA BL.4; Страна происхождения - ЯПОНИЯ";draft-76947c7202bdd154
КА-00000206;Зарядное устройство ROBITON MultiCharger LCD;draft-cb638bb204a32e96
КА-00000207;012110 Лезвия д/ножей 18 мм Stanger 10шт в пласт. контейнере 50093 cтрана происхождения Китай;draft-f8b0bba49a267c88
КА-00000208;008774 Лента клейкая упак. 48мм*57м 40мкм inФормат прозрачная Е5066-01страна происхождения Россия;draft-6fddd8e89bd7899b
КА-00000209;018946 Лента клейкая канц. 12мм*33м Милен прозрачная TSM116T/300/12 страна происхождения Китай;draft-2bdcae91343ed7df
КА-00000210;062281 Пленка-стрейч Бизнес 500мм*217м 20мкм СП_19703 страна происхождения Россия;draft-ba16fc4256339260
КА-00000211;104318 Корзина д/бумаг 12л цельная Юни син. 0220503 страна происхождения Беларусь;draft-c15c95e35ef109ee
КА-00000212;012094 Конверт 114*162мм силик./подск. EPC6S00TX страна происхождения Россия;draft-15497d2d45f3d1ee
КА-00000213;019949 Конверт 162*229мм силик./подск.,запечатка EPC5S01TX  страна происхождения Россия;draft-80ccc02b8de3f855
КА-00000214;018946 Лента клейкая канц. 12мм*33м Милен прозрачная TSM116T/300/12 страна происхождения Китай;draft-9ce549414c8522a6
КА-00000215;Аккумулятор литий полимерный 835575 3.7V 5000 mah /Китай/;draft-0f0c1635bcad1a60
КА-00000216;Аккумулятор литий полимерный 113566 3.7V 3000MAH /Китай/;draft-70a44be9ba2e290f
КА-00000217;Эл. питания литиевый BR-CCF2TH 6V/Китай;draft-90fd1a651d78606a
КА-00000218;Аккумулятор литиевый 1950mAh 3,7V GB/T 18287-2013 /Китай/;draft-9bc15980222fa0c2
КА-00000219;Аккумулятор Ni-Mh IXNN4002B 700mah 4.8v /Китай/;draft-b22aa63281eb08dd
КА-00000220;Аккумулятор литиевый PMNN4544 2600mah /Китай/;draft-e369b74b8ffdfe80
КА-00000221;Литиевый элемент питания Varta CRAA 3V Пр-во: Германия;draft-d992c5a468fbf266
КА-00000222;Аккумулятор литиевый PMNN4258 2900mAh /Китай/;draft-22a21211ef42edca
КА-00000224;Защитный корпус 8498K6 /Китай/;draft-d22fc1ff817e8ccb
КА-00000225;Термо-резистор TB02-BB8D /Китай/;draft-744ea734d14880a2
КА-00000226;"Зарядное устройство ROBITON Ecocharger AK02 BL1 ; Стр.происх. :КИТАЙ";draft-779825c170645974
КА-00000227;402961 Товарно-транспортная накладная (ПЭВМ) кн.,1х4,а4;draft-7e2f4235fa47ad5a
КА-00000228;"АКБ Крафтманн Арт 04; страна происхождения-КНР";draft-ba70bdd00dfed8de
КА-00000229;"7Н0422153Н VAG Гидравлический насос; страна ввоза - РФ";draft-2bf1f00e670f0883
КА-00000230;"7Н1422893Н VAG Трубка ГУР; страна ввоза - РФ";draft-35cb36ab8b8f9cb4
КА-00000231;"91-90983-1 RTS Наконечник поперечной рулевой тяги; страна ввоза - Польша";draft-0409f2b0232112ed
КА-00000232;"91-90983-2 RTS Наконечник поперечной рулевой тяги; страна ввоза - Польша";draft-f44f9bfd64eecbb5
КА-00000233;"33616 01 LEMFORDER Пыльник, рулевое управление; страна ввоза - Польша";draft-d423205923d90f4a
КА-00000234;"27596 01 LEMFORDER Осевой шарнир, рулевая тяга; страна ввоза - Польша";draft-1c5d5d2e3d685fce
КА-00000235;12х100 анкер-болт с гайкой /Россия/;draft-14b52330a0daba8d
КА-00000236;Рама СЕТО-1 2500/785 (70.1.5);draft-3901736c63676713
КА-00000237;Балка СЕПТ 2500/850 (90.1.5 179) паллетная;draft-a2c2df743f51f9a4
КА-00000238;Аккумулятор литиевый  SB-L160 7,4V 2200 mAh /Китай/;draft-52b5f5d47f75038a
КА-00000239;Батарейка LR43, AG12, LR1142, G12, 186, GP86A, 386,SR43W REXANT Стр. происх.:КИТАЙ;draft-f7c8629f073474c2
КА-00000240;"Батарейка 23A ""REXANT"" 12 V 5 шт блистер Стр.происх.: КИТАЙ";draft-6558aec28c891483
КА-00000241;"Батарейка 27A ""REXANT"" 12 V 5 шт блистер Стр.происх.: КИТАЙ";draft-7d3d7744b37ae882
КА-00000242;Сахар прессованный Слуцк 1 кг;draft-161a86125ae51d29
КА-00000243;"Чай ""LIPTON CITRUS GARDEN GREEN"" 1.4*25г";draft-759c1028d8b7ff67
КА-00000244;"Чай ""КЕРТИС САММЕР БЕРРИС"" (черн.) 20*1,7г";draft-2df59ca4dad3c474
КА-00000245;Аккумулятор литиевый BSL 2*18650 2600 mAh 3C Производство: Китай. Ввоз: Литва;draft-97f6ad5a8fa5a8bb
КА-00000246;Литиевый элемент питания Varta CRAA 4PF 3V Пр-во: Германия;draft-94e1c73e76abb157
КА-00000247;Адаптер-блок питания ROBITON EN3000S 3000мА импульсный BL1 4607075942431;draft-d047c86e05edc039
КА-00000248;"Аккумулятор 5703 301 404 VARTA Ni-MH AAА 1000 mAh BL.4; Страна происхождения - КИТАЙ";draft-6c2adfcaf3f1960c
КА-00000249;"Элемент питания 30418004 Kodak Xtralife alkaline AA battery LR6 (12pack shrink); Страна происхождени";draft-7068a11464af937a
КА-00000250;"Элемент питания 30418011 Kodak Xtralife alkaline AАA battery LR03 (12pack shrink); /Китай/";draft-3adff4b22bd8c380
КА-00000251;3s485780 3700mah 3,7V аккумулятор литий полимерный Производство: Китай. Ввоз: Литва;draft-a1be53bb26e47628
КА-00000252;Аккумуляторная батарея GPL 12-7.2 F1 (VENTURA) /Вьетнам/;draft-5948dd3fe65526e7
КА-00000253;Аккумулятор BC17-12-B1 /Китай/;draft-7760cfaea161e9f4
КА-00000254;Зарядное устройство ROBITON MasterCharger 2Н Pro Стр.происх.:КИТАЙ;draft-726efa16346fe1ee
КА-00000255;Эл. Питания литиевый Forte ER34615 с выводами Пр-во: Китай;draft-94253db7521dad81
КА-00000256;"Аккумулятор Samsung 2 INR18650-35E 3450mAh-10A 7,4V; Страна происхождения - КОРЕЯ, Сеул";draft-8979407cccc1ab95
КА-00000257;1S1P MP 144350 XLR SAS аккумулятор литий-ионный, страна ввоза Россия;draft-f42dff7b436163a4
КА-00000258;HR 12-80 W Delta Аккумуляторная батарея, страна происхождения товара Вьетнам, страна ввоза Россия;draft-3af0e778f3ab0073
КА-00000259;HRL 12-12 X Delta Аккумуляторная батарея, страна происхождения товара Вьетнам, страна ввоза Россия;draft-7a7dec8ea59d283c
КА-00000260;DTM 12120 L Delta Аккумуляторная батарея, страна происхождения товара Вьетнам, страна ввоза Россия;draft-a1eb8932dd474f68
КА-00000261;Аккумулятор ROBITON 2500MHAA-1 BL10 Стр.происх.:КИТАЙ;draft-f3ad2a2c3b471e6d
КА-00000262;"0897 11 Колодки  тормозные  дисковые /комплект 4шт/  REMSA; страна ввоза - Германия";draft-5d60948e04b68296
КА-00000263;"0986479S068 Тормозной диск; Страна ввоза- Китай";draft-e3f8cb8b307c5de9
КА-00000264;"TITAN GT1 PRO C-3 5W30 1L Масло моторное синтет; страна ввоза - РФ";draft-ef23768eef780cf9
КА-00000265;"Аккумулятор LG INR18650-M29 2850mAh 10A; Страна происхождения - МАЛАЙЗИЯ";draft-81aabb4ee0117cc5
КА-00000266;Радиомодуль NRF24L01+PA+LNA /Китай/;draft-d11cf05f1ac41601
КА-00000267;Адаптер 3.3V для NRF24L01 /Китай/;draft-3988d6d907933375
КА-00000268;Светодиод Led SMD 2835 (0.5W, 150 mA, 3 V, 76lm, 6500K) /Китай/;draft-d0a8cc9c3762467f
КА-00000269;Сенсорная панель 4рр220.0571-45 /Китай/;draft-641ae7c15ec7853a
КА-00000270;Аккумулятор Sanyo 6FDK Ni-MH HR-4/5AU 2150mAh 7,2V, страна ввоза: Гонконг. Производство: Япония;draft-126c573782b66cd2
КА-00000271;Аккумулятор 15 SUNER Ni-mh SC 2000mah 18V  10С  Производство: Китай.;draft-6eaa014b70242f6a
КА-00000272;Аккумулятор 12 SUNER Ni-mh SC 2000mah  аккумулятор 10С  Производство: Китай. Ввоз: Литва;draft-8d8f734def944181
КА-00000273;Аккумулятор литиевый 8 BSL 18650 2600 mAh 3C Производство: Китай. Ввоз: Литва;draft-c2b872daf88799a0
