external_id;name;slug
ФР-00002234;Аккумуляторная батарея BPS 26-12-I1 (Китай);draft-20fdb3f16a73e395
ФР-00002235;Аккумулятор BB battery HRC5.5-12 (Китай);draft-c6534f019cccec3f
ФР-00002236;Зарядное устройство ROBITON MasterCharger 2B Plus/Китай/;draft-2bf3a0ab21d6f73d
ФР-00002237;Аккумулятор для BOSCH (p/n:2607335262, 2607335274,2607335374, 2607335709,1 BAT120), 2.0Ah 12V;draft-a65dcaaa51667fda
ФР-00002238;Батарейка CMOS CR2032 с конектором;draft-8f52fbfa7e75bf70
ФР-00002240;Аккумулятор литиевый BSL 18650 2200 mAh 3C Производство: Китай. Ввоз: Литва;draft-41999a7047342c93
ФР-00002242;Аккумулятор Ni-mh FDK 8HR-4/3 FA UPC Про-во: Китай;draft-2e37f4a0ea93f80d
ФР-00002243;Аккумуляторная батарея SPRINTER XP12V2500 (Португалия);draft-7544fececa1d9730
ФР-00002244;Аккумуляторная батарея SPRINTER XP12V1800 (Португалия);draft-dd97838e69f92287
ФР-00002245;Camelion LED5-MR16-845-GU5.3 (Эл.лампа светодиодная 5Вт 12В АС-ДС);draft-daf4c6a154ce7b1b
ФР-00002246;Плата защиты BMS 16S, 60V, 35A (балансировка);draft-8a2c6604db536d25
ФР-00002247;Плата защиты BMS 20S, 72V, 45A (балансировка);draft-5d4d3af8c5be074b
ФР-00002248;Аккумулятор литиевый LIR2025 с контакт, произ.Китай;draft-9ec6a5646a4abece
ФР-00002249;Аккумулятор литиевый VL2020 с контакт,произ.Индонезия;draft-b2b3f4316a529a07
ФР-00002250;Аккумулятор литиевый LIR2032 с контакт, произ.Китай;draft-fcb48289132b76b0
ФР-00002251;Аккумулятор литиевый VL2330 с контакт,произ.Индонезия;draft-de47057801ce7150
ФР-00002252;Аккумулятор литиевый 103450 3,7V 1800mah Moli;draft-5b74f1fdce15a4e5
ФР-00002253;Микросхема DS18S20 453 AB;draft-8482cd18f3d1748b
ФР-00002254;Аккумулятор li-ion 26650 3,7V 5000mah;draft-d59ec1990a23d658
ФР-00002255;"Кулон ""СЕРДЦЕ 67""";draft-7fb0c4f9bcf15350
ФР-00002256;Батарейка CR123А (17335);draft-35371f9d27d94bc3
ФР-00002257;Аккумулятор Li-ion BL8011  для телефона Fly FF241;draft-ec775ff8c312bf1c
ФР-00002258;CSB UPS 12240 6 F2 12V/5Ah;draft-d12e9496a0fb37bc
ФР-00002259;Аккумуляторная батарея GPL 12-28 Пр-во: Китай;draft-6084358faf678ecc
ФР-00002260;Аккумулятор  FNB-V104LIA 7.4V2300mAh;draft-16a7bbe53cdc70e9
ФР-00002261;Аккумуляторная батарея  S;draft-615dda2dbc0e3de8
ФР-00002262;Аккумулятор Ni-MH FNB-V94  7.2V  1800mah /Китай/;draft-14e83be7c1d36cb7
ФР-00002263;Аккумулятор SUNER Ni-mh 10SC 2000mah 12V аккумулятор 10С  Производство: Китай. Ввоз: Литва;draft-f09a00150765f304
ФР-00002264;Аккумулятор SUNER Ni-mh 10SC 2500mAh 10С (flat top) Производство: Китай. Ввоз: Литва;draft-c67ae5f560913d30
ФР-00002265;Аккумулятор SUNER Ni-mh 14SC 2500mAh 16,8V 10С (flat top) Производство: Китай. Ввоз: Литва;draft-15656358569fc2dc
ФР-00002266;Аккумулятор 10*Ni-mh AA 12V 2500mah Ввоз: Литва, производство Китай;draft-9ed3f99a5f9a5ec1
ФР-00002267;Аккумулятор Ni-Cd B280K /Китай/;draft-11808ce57f75b7be
ФР-00002268;Аккумулятор Ni-MH SUNER 5H*AA 1,2V 2200mah;draft-19e26b0d6a7b196b
ФР-00002271;HR12-18 Х  Delta Аккумуляторная батарея ,Страна ввоза: РФ;draft-0338c6dc8d8d35fa
ФР-00002272;50VRE F 16000mAh 30V  (ARTS Energy)аккумулятор никель-кадмиевый, пр-во Франция, страна ввоза Россия;draft-83fbfc259d6ed5a0
ФР-00002274;HR 12-18   Delta Аккумуляторная батарея ,Страна ввоза: РФ;draft-4da15ab312decf90
ФР-00002276;Аккумулятор Delta HR 12-7.2 страна ввоза: Россия, страна происхождения: Китай;draft-54c7fd0333b9216d
ФР-00002277;Аккумулятор для Datalogic Skorpio X3, Skorpio X4, 94ACC0048, 94ACC0046 [5200mAh];draft-0ceffc7999f81941
ФР-00002278;Аккумулятор MHB MS 12-12, страна происхождения-Китай;draft-100dec1e96c79698
ФР-00002279;50 VRE F Батарея аккумуляторная никель-кадмиевая, cтрана ввоза Россия;draft-714531dfdb7f8143
ФР-00002281;Стеллаж МПК Евро 2500Х2840Х785/4 ур.на балках,нагр.950 кг.;draft-9e69b34cf92fd254
ФР-00002282;Аккумулятор li-po 884765 3,7V /Китай/;draft-90ce79e994b8c397
ФР-00002284;Аккумуляторная батарея MS28-12;draft-1080c6e51023c2e1
ФР-00002286;Литьевый элемент питания LMR21MM-H (150С),производство Канада;draft-b15a0a38706cbe17
ФР-00002288;Аккумулятор ni-mh для FLUKE BP190,производство Китай;draft-020a9c31e28112a8
ФР-00002289;ECO LED GX-8W-840-GX53 Лампы СВЕТОДИОДНЫЕ ЭКО ЭРА (диод,таблетка, 8Вт, нейтр, GX53)/РФ;draft-13e045add6ba1f26
ФР-00002290;ECO LED GX-10W-840-GX53 Лампы СВЕТОДИОДНЫЕ ЭКО ЭРА (диод,таблетка, 10Вт, нейтр, GX53)/РФ;draft-129e87c0fe6e640d
ФР-00002291;KL35 GD Светильник ЭРА под лампу Gx53,220V,13W ,золото/РФ;draft-bab3aef7fb1bdd2f
ФР-00002292;KL70 WH Светильник ЭРА под лампу Gx53 тонкий , 220V, 13W, белый/РФ;draft-6443a3007f789975
ФР-00002293;Панель светодиодная LPU-02 36Вт ПРИЗМА 230В 6500К 3100Лм 595х595х19мм IP40 IN HOME;draft-3283fc8c2254efae
ФР-00002297;Аккумулятор литиевый AZ13-2 3,7V;draft-419ebd5422ad64cf
ФР-00002301;Аптечка первой помощи универсальная в футляре;draft-7c5d70bf46b75bd8
ФР-00002304;Элемент питания  Трофи R14-2S Классика;draft-ff6ebc1087b930e1
ФР-00002305;Аккумулятор  884765 3.7В 3200мАч;draft-1db6d70ae1135dfd
ФР-00002309;Аккумулятор MHB MS 1,3-6, страна происхождения-Китай;draft-5b458692f3c6fced
ФР-00002310;Аккумулятор  ROBITON 900MHAAA -2 BL2 , страна происх. Китай;draft-4f4a2f44be263c54
ФР-00002311;Элемент питания Трофи R14-2S Классика, стр. происх.Китай;draft-c99040a996ea561e
ФР-00002312;"Аккумулятор Panasonic NCR18650BD- 3200mAh-10A;страна происхождения Корея,Сеул";draft-55a3e45a569b2ed2
ФР-00002313;"ПЭВМ ""DELTA SERVER""/ GA-H97-HD3 / Intel Core i5-4460 3.2 GHz / 4xDDR3 8 Gb 1600 MHz / InWin ATX/PS";draft-44b0c97e820d20da
ФР-00002315;Аккумуляторная батарея GPL-12-18 M5 (VENTURA) /Вьетнам/;draft-91258b39c3dcf34c
ФР-00002316;Аккумуляторная батарея GPL 12-9 F2 (VENTURA) /Вьетнам/;draft-5bfd5236d2b83e38
