external_id;name;slug
КА-00006658;Аккумулятор LiFePo4 EVE MB31 3.2V 314Ah /Китай/;draft-4653667ef00de795
КА-00006659;Элемент питания Samsung 8INR18650-30Q 6000mAh -15A  14,8V Страна присхождения- Республика Карея.;draft-b3dc3ea2bdcc3714
КА-00006660;Аккумулятор литиевый SAMSUNG 5INR18650-25R 18B 2500mah 20A/ Корея, Сеул;draft-77c925e048f48307
КА-00006661;Элемент питания Samsung 8INR18650-30Q 3000mAh -15A С 14,8V/Cтрана присхождения- Республика Карея.;draft-bdea8240cff8c1b6
КА-00006662;Аккумулятор Samsung 8INR18650-30Q 3000mAh -15A С 14,8V/Cтрана присхождения- Республика Карея.;draft-b64ee5843d9b87ad
КА-00006663;Аккумулятор Ni-mh NNTN4851 7,5V 2200mah /Китай/;draft-9036d51a8debe915
КА-00006664;Адаптер/блок питания ROBITON IR12-24W 4,0х1,7/Китай/;draft-235f360acb8c9bac
КА-00006665;Шлейф измерительной станции (Wincor Flex Board MDMS Extension Cable ATM parts 01750053060/104000662);draft-1bac522eee1400eb
КА-00006666;Опорное колесо 104004700 (BV support wheel)/Китай;draft-686547569786a9c1
КА-00006667;Защелка-полукольцо  для VS модуля (Wincor Cineo 4060 VS Module Latch 1750200435-90/104005594);draft-9c4d23eb8fbf30fb
КА-00006668;Ролик (Roller shaft of C4060 VS module 104003061)/Китай;draft-6e7bf737ce055701
КА-00006669;Чиповая станция для V2CU (V2CU IC Contact 104000389);draft-70d018972385723a
КА-00006670;Защелка правая (clamping rotor, right 104000563)/Китай;draft-da9c0c8660b58d7f
КА-00006671;Защелка левая (clamping rotor, left 104000564);draft-2eb62c4dd93c7ef8
КА-00006672;Направляющая клэмпа (Clamping Yellow Guide Roller)/Китай;draft-9cbbf87ffd2551d8
КА-00006673;Ролик  (Wincor C4060 VS Module 20T Sponge Wheel 104005384);draft-8f8390c64d26383c
КА-00006674;Газлифт для кресла 100 черный, класс 2/Китай/;draft-89ee8a1a9ae393c9
КА-00006675;Аккумулятор LiFePO4 RADIAN 80V 305Ah /Китай/;draft-d7ccff825e7d5b00
КА-00006676;Зарядное утройство 24V-5-LiFE  (29.2V5A) /Китай/;draft-0be1971d0acbc968
КА-00006677;ER14505H/S Батарейки литиевые Fanso с выводами / Китай;draft-cea3ad96c1278f76
КА-00006678;Уплотнитель тип D коричневый 9х8 мм STARFIX 6м (SF1012-02) (КИТАЙ);draft-09147fefce225c6c
КА-00006679;Уплотнитель тип P белый 9х5,5 мм STARFIX 6м (SF1014-01) (КИТАЙ);draft-22e48721a2425249
КА-00006680;Плоскогубцы 200 мм комбинированные ВОЛАТ (23010-20)  (КИТАЙ);draft-df602c28d3a78377
КА-00006681;Наушники-гарнитура LOGITECH H340 (981-000475) (КИТАЙ);draft-61d18b697f536caa
КА-00006682;Перчатки хлопчатобумажные ВИВАТЭКС ПРО 10 класс черные (2477) (БЕЛАРУСЬ);draft-09c60b9f3b84cc19
КА-00006683;Винт с внутренним шестигранником М6х16 мм цинк класс точности 8.8 DIN 912 STARFIX 250 штук (КИТАЙ);draft-56d6c4d851a769a9
КА-00006684;Аккумулятор Li-Pol 126090  3.7V 9000mAh с PCB /Китай/;draft-d7c0b5a49825ce09
КА-00006685;Модуль тока 18650;draft-9ec86f8f3e49af79
КА-00006686;Поломоечная машина Nexum LX1450;draft-f40c5e3215829381
КА-00006687;Аккумуляторная батарея Radian LiFePO4 12V 100Ah (260*168*209) / Китай/;draft-8f561e50bdfe4505
КА-00006688;Аккумулятор LiFePO4 RADIAN 80V 300Ah /Китай/;draft-f6ff1a2a6601b242
КА-00006689;Зарядное устройство 24V 200А LiFE /Китай/;draft-a9404fdc97f2a9c8
КА-00006690;Аккумулятор NI-MH HNN9008 1500mah /Китай/;draft-7e8a614af5e6bedb
КА-00006691;Аккумулятор HP TPN C125 HS04 14.6V 2800mAh /Китай/;draft-57e0d037f694dce5
КА-00006692;Аккумулятор для ноутбуков HP 4540s;draft-0781efaf72e85f76
КА-00006693;Аккумулятор LiPo TB30 6S 26.1V 5880mAh /Китай/;draft-c2efa48f32a42ca5
КА-00006694;Аккумулятор Li-ion 4S 14.76V 6741mAh /Китай/;draft-1cd796a457f11e5f
КА-00006695;Аккумулятор Li-ion 4S 14.76V 2150mAh /Китай/;draft-5b470ed76bf67249
КА-00006696;Аккумулятор Li-Pol 2S 7.6V 4920mAh /Китай/;draft-76ed3ea544390e78
КА-00006697;Аккумулятор Li-pol 232738 3.7V 2700mAh / Китай/;draft-1e77d91ab1aedfbc
КА-00006698;Аккумулятор Li-pol 503811 3.7V 3000mAh / Китай/;draft-99699ce0ee83c51b
КА-00006699;Аккумулятор Li-ion Cameron Sino CS-RFS130SL 7.2V 10200mAh /Китай/;draft-3b9a5d2d47eec7d7
КА-00006700;Аккумулятор для детектора Булат (Li-ion 2300 mAh);draft-273b34562b938f5e
КА-00006701;Квадрокоптер DJI Matrice 4T в комплекте /Китай/;draft-db629189ad197666
КА-00006702;Корпус АКБ 510х430х300;draft-bc2f4e23f3ae6481
КА-00006703;Корпус АКБ 800х320х400;draft-0c508408074957b0
КА-00006704;Аккумулятор Li-pol 955465 3.7V 5000mAh /Китай/;draft-a835e96a96a405a8
КА-00006705;SONEL-10 (SONEL) Никель-мателлгидридный аккумулятор/Польша/;draft-9c17a5a6c2ff011b
КА-00006706;SB D02 TC (Tekcell) Литиевый элемент питания/Корея/;draft-977420e4ded441e1
КА-00006707;Элемент питания литиевый FANSO ER18505H 3.6V c коннектором /Китай/;draft-4208c72c91af1902
КА-00006708;Элемент питания литиевый Panasonic VL2330/HFN 3V /Китай/;draft-84f6f4d22c1e6529
КА-00006709;Разъём питания низковольтный HU-02 pitch 2.54mm+Terminal /Китай/;draft-da8dc5e0a5a6ef53
КА-00006710;Элемент питания литиевый RADIAN CR2477/VFY2 /Китай/;draft-8e1c1dd98b229e52
КА-00006711;Термоусадочная плёнка 80 мм, оранжевая /Китай/;draft-97a88eefe598a4ac
КА-00006712;Термоусадочная плёнка 85 мм, бирюзовая /Китай/;draft-fd835eea5cc76c41
КА-00006713;Термоусадочная плёнка 110 мм, чёрная /Китай/;draft-fc47da7afa037c5e
КА-00006714;Гидравлический пресс /Китай/;draft-50ff8bf7bdbd24f8
КА-00006715;Аккумулятор Li-ion PMNN4418AR 7.4V 2250mAh /Китай/;draft-d4e64afaaa0a5bd3
КА-00006716;Разъём Anderson 50A / Type Anderson Connector, 50A, Китай;draft-6455318b6d1738d1
КА-00006717;"Аккумулято CLP-489670-S2  5000mAH, 38Wh;7,6V";draft-8a0390ede70177d2
КА-00006718;МГШВ 0.75 кв.мм (черный), Провод монтажный, за 1м (+/-2%)/ Россия;draft-0d151204cbb5d90b
КА-00006719;HB-4-0.35-600В (черный), Провод монтажный HB4 0.35 кв.мм, за 1 м (+/- 2%)/Россия;draft-e957b98104c4e0bf
КА-00006720;МГШВ 0.75 кв.мм (красный), Провод монтажный, за 1м (+/-2%)/ Россия;draft-b9d4850a527ad7a9
КА-00006721;HB-4-0.35-600В (красный), Провод монтажный HB4 0.35 кв.мм, за 1 м (+/- 2%)/Россия;draft-f8017b85093f378f
КА-00006722;"DJ431-6А.В.С.D, Клемма типа ""О"" неизолированная/Китай";draft-93bdbdaf49697cb8
КА-00006723;Аккумулятор Li-Pol 114246 3.8V 3100mAh /Китай/;draft-65fd154a78cf2ead
КА-00006724;Аккумулятор LiFePO4 RADIAN 24V 460Ah /Китай/;draft-a1dec88ab11f1f69
КА-00006725;Зарядное устройство LiFePO4 24V 150A /Китай/;draft-858acbc63e1d4d35
КА-00006726;Зарядное устройство ROBITON VolumeCharger C8 с дисплеем BL1/Китай/;draft-64e2459387e21caf
КА-00006727;LS 14500 (SAFT) Литиевый элемент питания с выводом EHR-2, произ-во Франция;draft-80fb6c0b2e5fdd3e
КА-00006728;CR 17450*2 (Tekcell) Литиевый элемент питания c коннектором (BR-AGCF2W) /Китай/;draft-519927c91679ffea
КА-00006729;Аккумулятор Li-ion VW-VBT380 3.6V 3900mAH /Китай/;draft-369fad08383701b6
КА-00006730;Аккумулятор Li-pol F016872 BXT60H 6S 22.2V 1480mAh 150C /Китай/;draft-7a3cb3fc42159df5
КА-00006731;Аккумулятор Li-pol F018809 6S 5000mAh /Китай/;draft-b760cce5551422bf
КА-00006732;Аккумулятор Li-pol F017834 LR 6S2P 22.2V 8000mAh /Китай/;draft-b178fa42bddc128e
КА-00006733;Аккумуляторная батарея AT 4497 (Li-ion, 7.4В, 3500мАч) с USB-C;draft-8ac2c85c424385b0
КА-00006734;Аккумулятор 6*EVE ICR18650/26V 22,2V 2600mAh /Китай/;draft-70fe0b7073e4bf65
КА-00006735;Аккумулятор li-ion 4*IMR18650-18S 1800mah /Китай/;draft-675846cbc719c2e9
КА-00006736;AT 4497 (7,4В, 3500мАч) Литий-ионный аккумулятор /Россия/;draft-5770abf8a9e3e1ab
КА-00006737;CR2032 Varta Литиевая;draft-4d1d6f9b38c85037
КА-00006738;Лабораторный блок питания NICE-Power SPS3010-2KD для подключения и тестирования устройств /Китай;draft-8268db014a97a425
КА-00006740;402961 Товарно-транспортная накладная (ПЭВМ) кн., 1х4, а4 Сер. ДХ 0821301-0821500;draft-03e4c6dcb0804418
КА-00006741;Офисное поворотное кресло Kingstyle AT-8 Onta LT Chrome (черный) (5Р/С)/Китай/;draft-741ce777e7ca330e
КА-00006742;Аккумулятор LiFePO4 RADIAN 24V 300Ah /Китай/;draft-12b0cf164c3cd9ce
КА-00006743;Зарядное устройство LiFePO4 24V 200A /Китай/;draft-cfe2dcbd55b090d5
КА-00006744;Корпус АКБ 825х430х625;draft-c0c74e42fa3536af
КА-00006745;Аккумулятор Ni-mh SUNER AA 1,2V 2200mAh (с выводами под сварку) /Китай/;draft-d72be22bc551ff1b
КА-00006746;Аккумулятор Ni-mh H-4/3A3800-17670 1,2V 3800mAh (с выводами под сварку) /Китай/;draft-0113c510e645e885
КА-00006747;Аккумулятор Ni-mh H-4/3A3800-17670 1,2V 3800mAh (с выводами под пайку) /Китай/;draft-1530095c665bc4e5
КА-00006748;Аккумулятор Ni-mh 3*RADIAN AA 2850mah /Китай/;draft-8bf3474525736a8b
КА-00006749;Аккумулятор ROBITON RTU2600MHAA-2 BL2./Китай;draft-1c44dc06e6ff7734
КА-00006750;Аккумулятор ROBITON Li10440 с защитой /Китай;draft-bc01d2cb14a38417
КА-00006751;Аккумулятор Li-ion GoPower 14500 AA BL1 3.7V 900mAh с защитой выс.конт. (1/6/120)/Китай;draft-3b11e75e12e47c3a
КА-00006752;Аккумулятор 10FDK Ni-MH HR-4/3A 12V 4000mAh;draft-9c54756d3e6af086
КА-00006753;Элемент питания CR2450-MF с разъем JST ZH 1.5 2 pin с проводом;draft-c916f84c19e163c0
КА-00006754;Кабельный наконечник ЮПИТЕР НВИ 6,0-8 6,0ММ2 100 штук (JP7211-03) (КИТАЙ);draft-dbf15dd0350d2da8
КА-00006755;Трубка термоусаживаемая КВТ ТНТ-3/1,5 1 м красная, КИТАЙ;draft-50b78393fc519eba
КА-00006756;Ремень стяжной 0,6/1,2 т 3 м TOR/ Китай;draft-00b64dc4dd446078
КА-00006757;Аккумуляторная батарея Delta FTS 12-100 X /Китай/;draft-334966ad56e94e2e
КА-00006758;Аккумуляторная батарея Delta FTS 12-50 X /Китай/;draft-02a1d5efe5193140
КА-00006759;ИБП CyberPower OLS1000ERT2UA Gen-I;draft-eba1e348b993b78b
КА-00006760;Подметальная машина Nexum LS12-LT 48v 45Ah/ Китай;draft-bddcb8cdd0adcbe5
КА-00006761;Аккумулятор свинцово-кислотный NPP6-150 6V150Ah /Китай/;draft-5782bf77dd57d1f6
КА-00006762;PANASONIC Eneloop 2000mAh AA BK-3MCCE/4BE Ni-MH 1,2V Bl.4;draft-5d53948b400991a9
КА-00006763;Полетный контроллер с регулятором скорости ATF435 Stack (E55S 4-IN-1 ESC)/Китай/;draft-bd98a724456b1e6b
КА-00006764;Мотор X009865:XING-E Pro 2207 2-6S FPV Motor 1800KV /Китай/;draft-c04762f07744eafb
КА-00006765;Мотор N015795:NIDICI 2807 1300KV /Китай/;draft-30a59ceb4ea0e8b1
КА-00006766;Мотор XING2 3110 FPV /Китай/;draft-7991ab9125acbe81
КА-00006767;Рама карбон LR18005:Chimera7 Pro V2 O4 Frame Kit /Китай/;draft-d887bf46b9cddeea
КА-00006768;Рама карбон FQ14152:XL10 V6 Frame Kit /Китай/;draft-0da2ca554f36bf7f
КА-00006769;Камера F020292:RaceCam R1 Mini 1800TVL 19*19 V1.1 /Китай/;draft-35e2c80520716942
КА-00006770;Радиоприемник ELRS 2.4 GHz /Китай/;draft-1ff6dfa2d01a54a1
КА-00006771;Модуль M10 GPS /Китай/;draft-54050fef1174e17a
КА-00006772;Пульт управлеения Radiomaster Boxer Commando 8 Pro GemX TX(2.4GHz/900MHz 1W) /Китай/;draft-824f85d57cae36dc
КА-00006773;Очки VG0885: iFlight FPV Goggles with DVR Function /Китай/;draft-d975411bdef4777a
КА-00006774;Зарядная станция HOTA D6 Pro /Китай/;draft-5cdc89fde211b40e
КА-00006775;Предохранитель Smart Smoke Stopper XT60 to XT30 /Китай/;draft-2887077bc3bf97bc
КА-00006776;Аккумуляторная батарея SCANRECO 7,2 V, 2000 mAh, NiMH /Китай/;draft-181154c00588e724
КА-00006777;Аккумулятор Neovolt для X-Rite SP60 SP61 SP62 SP64 (SP62-79-23);draft-07d639818a25d76c
КА-00006778;Ремень стяжной 0,6/1,2 т 4 м TOR/ Китай;draft-bcfe8f45811bf381
КА-00006779;Аккумулятор 36LiFePO4 32700 36V 18Ah /Китай/;draft-8b34e3a03a0bf7c6
КА-00006781;402961 Товарно-транспортная накладная (ПЭВМ) кн., 1х4, а4 Сер. ЕМ 0870801-0871000;draft-877acd95bbd2885d
КА-00006782;Ластик BlueStar 6521/80 скошен. комбинир.красн./синий 6521/80/Чехия/;draft-4884d178682b3082
КА-00006783;Ножницы канц. 180мм Berlingo Easycut 100 пласт.ручки черн. DNn_18040/Китай/;draft-6140edd9987ec829
КА-00006784;Точилка пласт. 1отв. с контейн. Berlingo Soft ассорти BBp-15032/Китай/;draft-6dc19b124283151d
КА-00006785;Бумага д/зам.лип.76*76мм 1*80л. OfficeSpace розовая, Китай;draft-2ef7a19eef7fea64
КА-00006786;Блок бумаги д/зам. Куб 80*80*40 мм Стамм. серый Б3-884000/Россия/;draft-d8ad7e5f9cc4b4f3
КА-00006787;Аккумулятор Li-Pol LP884765-PCM-NTC-LD EEMB 3.7V 3000mAh/Китай/;draft-b58a7d922300356c
КА-00006788;Аккумулятор Li-Po LP402025 3.7V 150mAh /Китай/;draft-31e821373e3c9bdc
КА-00006789;Элемент питания литиевый VARTA Professional Lithium CR2 (6206) 3V /Китай/;draft-dca2face6d5d222b
КА-00006790;GOLD PEAK (GP) Photo CR2 Lithium 3V /Китай/;draft-20b0b124649c2b1b
КА-00006791;Адаптер-переходник USB Type-C 2.1- RJ45 (LAN) до 100 Мбит/с, белый;draft-3ae0fdf025ba191f
КА-00006792;зарядный USB дата-кабель Lighting для сверхбыстрой зарядки, 5А, 1 метр, белый;draft-544e8c0dcbaab0c6
КА-00006793;Корпус разъема 0050375053;draft-d53f1cf8be6210da
КА-00006794;Аккумулятор Li-ion NL2024 HU22 14.4V 6600mAh /Китай/;draft-1789ca15be429825
КА-00006795;Аккумулятор LiFePO4 REPT CB3914895EA 3,2V 50Ah /Китай/;draft-0cd9381021ed8eb1
КА-00006796;Разъем питания низковольтный HU-02 (Т) розетка 2pin шаг 2.54 на кабель с контактами, Китай;draft-a55d8405b6cbbcf1
КА-00006797;АКБ в сборе для видеорегистратора SP300 new;draft-3aaa0f6ec71f4507
КА-00006798;Аккумулятор Samsung 4S2P INR18650-35E 14,4V 3900 mAh страна происх. Корея;draft-432df1ac7c98286a
КА-00006799;Аккумулятор EVE ICR18650/26V 3,7V 2600mAh с коннектором XH 2.54 /Китай/;draft-7f536f1409fd8172
КА-00006800;Аккумулятор 4IFR18650 LiFePO4 12.8V 1500mAh /Китай/;draft-1814b5ccf293a3e5
КА-00006801;Пропеллеры для DJI Mavic 3 Enterprise /Китай/;draft-c0bd7e60b693228a
КА-00006802;Пропеллеры для DJI Matrice 4 series /Китай/;draft-e1de3e1c71a62b32
КА-00006803;Аккумулятор Li-ion Dell T40JJ 3.7v 1.8Wh 500mAh /Китай/;draft-c1ef975ddb695278
КА-00006804;SB CO2 TC (Tekcell)  с выводами CNR. Литиевый элемент питания/КОРЕЯ;draft-e6a9f12e01c77aa8
КА-00006805;Силовая шина на 4 подключения М8 300А черная /Китай/;draft-28604ae4c03b02ca
КА-00006806;Силовая шина на 4 подключения М8 300А красная /Китай/;draft-ed2666fd67b4066d
КА-00006807;Клемма приборная для АКБ 200А М8 черная /Китай/;draft-153ecf3320d8d70a
КА-00006808;Клемма приборная для АКБ 200А М8 красная /Китай/;draft-1eba2bd448fc88ee
КА-00006809;Контактор EV200AAANA /Китай/;draft-a7b8f82fea4ecf8e
КА-00006810;Предохранитель класса T с блоком AC/DC500V 100A-400A Держатель предохранителя класса T /Китай/;draft-e16aed80e9c12537
КА-00006811;Плата защиты JIKONG BMS JK-PB2A16S20P /Китай/;draft-b035a83a93954157
КА-00006812;Плата защиты JK BMS B2A8S20P /Китай/;draft-42a60913e207e5e6
КА-00006813;Аккумулятор Li-ion PMNN4077C 7.4V 2200mAh /Китай/;draft-68095dca184da4b3
КА-00006814;Видеокарта Gigabyte GeForce RTX 3090 VISION OC;draft-0951d0f372596522
КА-00006815;Оперативная память TridentZ5 RGB;draft-6540ae4ed1ea6a0d
КА-00006816;Кулер А400;draft-11938a3230fdee90
КА-00006817;ТМЛ 50-8-11, Клемма, Наконечник медный, луженый под опрессовку/КВТ (Страна ввоза Россия);draft-405c1a3720c9ccb5
КА-00006818;Зарядное устройство LiFePO4 80V 150A /Китай/;draft-f5cf87d000b02756
КА-00006819;Лабораторный блок питания Longwei LW K3010D;draft-cff7ac5e627b80b2
КА-00006820;Аккумулятор Li-ion Cameron Sino CS-PHM300MD 10.8V 7200mAh /Китай/;draft-785f83a2ea72cc7e
КА-00006821;Литиевый элемент питания VARTA CR1/2AA - JST-PHR-2 12V , Страна происхождения-Китай;draft-fab3e1bcd22616c5
КА-00006822;Лабораторный блок питания LW-3010KD для подключения и тестирования устройств силой тока до 10A/Китай;draft-d794301d6394dbc1
КА-00006823;Аккумулятор Li-pol 503811 3.7V 3000mAh ВО / Китай/;draft-3d709a8ef1645e7a
КА-00006824;Аккумулятор Li-pol 232738 3.7V 2700mAh ВО / Китай/;draft-1d1b365cb31be645
КА-00006825;Аккумулятор Li-ion Cameron Sino CS-RFS130SL 7.2V 10200mAh ВО /Китай/;draft-412c64257e695fdb
КА-00006826;Аккумулятор Li-Pol 2S 7.6V 4920mAh ВО /Китай/;draft-46c7f72406bb898a
КА-00006827;Аккумулятор Li-ion 4S 14.76V 2150mAh ВО/Китай/;draft-09a40b09903a884b
КА-00006828;Аккумуляторная батарея Delta FTS 12-100 Х, S502S3V/Вьетнам/;draft-e4badaa330b790ad
КА-00006829;Аккумуляторная батарея DTM 12008 (Т9) Delta,59F49T6 /Вьетнам/;draft-fb60bbf7f424e7ef
КА-00006830;Шлифлист 230х280 мм P600 GEPARD 5 штук (GP5011-600)/ Китай;draft-903349c937d722bc
КА-00006831;Скотч (лента) малярный 48 мм 45 м STARTUL Profi (ST9043-48-45)/Китай/;draft-816e1cd92259d68c
КА-00006832;Перчатки хлопчатобумажные с нитрил. полным покрытием р-р 10 манжет крага STARTUL (ST7101-10)/Китай/;draft-c2b8534ca151a416
КА-00006833;Перчатки акриловвые утепеленные с латексным покрытием STARTUL hfpvth 10(ST7176)/Китай/;draft-1af82ee3ccab7f3b
КА-00006834;Бокорезы 160 мм STARTUL Master (ST3081-16)/Китай/;draft-c5dedacdff6fce33
КА-00006835;Перчатки хлопчатобумажные с латексным покрытием ВОЛАт размер 8 10 пар (65100-08)/Россия/;draft-7814a6932a2488b8
КА-00006836;Тонкогубцы Mini с авторазжимом 125 мм STARTUL Master (ST3087-03) (КИТАЙ);draft-65a8151f4b4fc61b
КА-00006837;Хомут-стяжка 2,5х150 мм черный BOHRER 100 штук (DXOM-3/2.5-150B)/Китай/;draft-fbff52a718d54529
КА-00006838;Аккумулятор литиевый SAMSUNG 4S3PINR18650-25R 14,4B 7500mah 20A./Корея;draft-51f15d0a08077e7e
КА-00006839;Зарядное устройство 12V-10-LiFE /Китай/;draft-37cc8eb3aca2c850
КА-00006840;Клеммный блок PA12-10A-10mm H-Type/Китай/;draft-3cd513dbf12f74c7
КА-00006841;Элемент питания литиевый Fanso ER14505 PHR-2 3.6V /Китай/;draft-aedfa46e1f23d649
КА-00006842;Блок распределит. с верт. адаптером на рейки шириной 15/35мм,зажим push-in,1 ввод 6 кв.мм., 12 точек;draft-bc6710e965416219
КА-00006843;TEKFOR DIN-рейка (20см) оцинкованная 1 мм IEK/Россия/;draft-7ab3c44e39403be1
КА-00006844;Аккумулятор Li-ion 4S 14.76V 6741mAh ВО;draft-68397b776af676e4
КА-00006845;Аккумулятор LiPo TB30 6S 26.1V 5880mAh ВО /Китай/;draft-845aa8afa6bf5e51
КА-00006846;Аккумулятор Li-Pol 4S 15.4V 5000mAh ВО /Китай/;draft-cd4a9dc08c87c35e
КА-00006847;Аккумулятор для Zebra DS3600, LI3678, EVM 2200mAh;draft-30a188507c7a828d
КА-00006848;VARTA CR1/2AA с разъемом TE/AMP 928205-2;draft-fb39922ee2bf4c65
КА-00006849;Литиевая батарея Saft LSH 20 13000мАч 3,6В. с выводами, Франция.;draft-b109b7f99ec21dc5
КА-00006850;SB D02 (Tekcell) Литиевый элемент питания с выводами /Корея/;draft-adc1cee4ea65e5e5
КА-00006851;Вилка переносная 025 3Р+РЕ+N 32A 380B IP44 EKF PROxima;draft-8644c3fce3f3d9f5
КА-00006852;Провод ПВС 2х6,0 (000 Калужский кабельный завод);draft-2ef9fc43e7095028
КА-00006853;Аккумулятор CYCLON E mb 4V/8Ah (0859-0010Nod2);draft-88a4273e65611a5c
КА-00006854;Аккумулятор для Datalogic Skorpio Х3, Skorpio Х4 (ВТ-001б) б800шАh;draft-8d9270d550be167b
КА-00006855;Аккумулятор Li-ion NNTN4497 7.4V 2600mAh /Китай/;draft-88fa3b99b947694f
КА-00006856;Аккумулятор свинцово-кислотный RADIAN 6FM2.6 12V 2.6Ah /Китай/;draft-cb188e03c36ce5c0
КА-00006857;Зарядное уcтройство 80V-30A-LiFE /Китай/;draft-10d69e71f996678b
КА-00006858;Зарядное уcтройство 80V-40A-LiFE /Китай/;draft-00969b3a691d4330
КА-00006859;Аккумулятор Lifepo4 80V LF100A /Китай/;draft-787e48e6b57928ce
КА-00006860;Аккумулятор Li-ion PMNN4491D-ВО 7.4V 2100mAh /Китай/;draft-8b920f9d68005fe0
КА-00006861;Аккумулятор Li-ion PMNN4440AR-ВО 7.4V 1600mAh /Китай/;draft-8179dd988636dcf0
КА-00006862;Аккумулятор Li-ion PMNN4807A-ВО 7.4V 2200mAh /Китай/;draft-29d2fa26b8f99d58
КА-00006863;Аккумулятор Li-ion PMNN4066B-ВО 7.4V 1500mAh /Китай/;draft-79fcfc6357e201ae
КА-00006864;Аккумулятор Li-ion PMNN4259AR-ВО 7.4V 2075mAh /Китай/;draft-8dbff2bda6939253
КА-00006865;Аккумулятор Li-ion PMNN4468A-ВО 7.4V 2300mAh /Китай/;draft-2fd848559ac49bdf
КА-00006866;Комплект аккумуляторов литиевых BSL 4*18650 3000 mAh, 14.7 B Китай.;draft-d61f0e61f5e07d1e
КА-00006867;Плита из ПММА 510*505*5мм  прозрачная;draft-76f2cff36c3f8c92
КА-00006868;Плита ПММА 377*250*5мм прозрачн.;draft-96aa1ac0fb12bc67
КА-00006869;Масло гидравлическое ГАЗПРОМНЕФТЬ Hydraulic HLP-46 20л./Россия/;draft-5cc791c782b9ef12
КА-00006870;Тормозная жидкость Super Dot-4 880гр. /Россия/;draft-bf4ddd33af54fb0b
КА-00006871;Масло трансмиссионное минеральное Mannol ATF Dexron 1л 8205/Германия/;draft-8c25607a24225cd6
КА-00006872;Источник бесперебойного питания APC Smart-UPS 3000VA (SMT3000IC) / Китай;draft-001469cbc7e54ef2
КА-00006873;Элемент питания Sunmoon ER34615 3,6V с выводами /Китай/;draft-1e85837ec623a51f
КА-00006874;Аккумулятор НК-80 (без электролита);draft-090b9a29dc2abfd4
КА-00006875;Модуль тока 18650 (6MOS);draft-778d8c7ad32d6497
