external_id;name;slug
ФР-00001149;Аккумулятор Camelion NH-AAA1000BP2 24/480, Россия;draft-5d8a88fab1c045df
ФР-00001151;Батарейка Camelion CR1620-BP1.10/1800, Страна изг.: Китай;draft-1b0e81ebe6aa7960
ФР-00001152;Аккумулятор литий-ионный Крафтманн Nokia 1100 105R09Q2, произв. КНР;draft-4b29ee88303e6aae
ФР-00001153;Аккумуляторы Sanyo 5 HR-3U 6V  AA 2700 mAh, Ni-Mh Производство- Япония, из - Гонконг.;draft-1674505879e476b9
ФР-00001154;Аккумуляторная батарея Sonnenschein A502/10 S;draft-fe6d85bc5bb7c13f
ФР-00001155;Аккумуляторная батарея Ventura GPL 12-7.5;draft-68e9d272ab82a29e
ФР-00001157;HHR-200AB PANASONIC (Элемент питания);draft-3a78e643450e65ab
ФР-00001158;Элемент питания PMX150AA 3B1065 Производство: США;draft-1a9dcfc81f8cbfa4
ФР-00001159;Лампа LEDBulb 7-60W E27 3000K 230V A60/PF Philips, ш/к 8718696481806, РОССИЯ;draft-5bf1e49c7cf82ab3
ФР-00001160;Лампа светодиодная  ЭРА LED smd B35-7w-827-E14 5055398668481;draft-508070ab04f4026c
ФР-00001161;D7LW10ELC, Ecola LED10,2W-A60-2700K-E27 220V 360° (композит) 110x60, РОССИЯ;draft-2e522032b9395196
ФР-00001162;Модуль SKIIP83AC12IT1 SEMIKRON;draft-1963d8b048de22e1
ФР-00001163;Замена микроконтроллера в аккумуляторе GEB 371  c последующим  прогромированием и зарядкой.;draft-8ffc72ad8bd8540b
ФР-00001164;Колодка клеммная  КВ-4  3А  4 мм2  REXANT, страна ввоза Россия.;draft-9a544fb147ef9b43
ФР-00001165;ЭРА Драйвер LED-LP-5/6 (0,98) для  SPL-5/6-standart/50,  Россия;draft-6222c6b9946fcaa3
ФР-00001166;Фонарь Camelion LED 29318 (фонарь акк. 220В кемп, 19/24 LED, 4В 2,3А-ч, пласт, красный, кор);draft-547114fbff1fe23c
ФР-00001167;LS 26500 E-STD (SAFT) литиевый элемент.Производство: Франция, страна ввоза Россия;draft-dba9c6e8c9bc2f44
ФР-00001168;LS26500FLE литьевый элемент с выводами, страна ввоза Россия.;draft-158075cf25251a65
ФР-00001169;LS 14500СNA (SAFT) литьевый элемент. Производство: Франция, страна ввоза Россия;draft-bbdf6bed1a7077f7
ФР-00001170;Плата MP3116  2*100 Вт;draft-11dae796dd10caa6
ФР-00001172;Аккумулятор SUNER Ni-Mh AAA 300mah  Производство: Китай. Ввоз: Литва;draft-bf4e59647716613a
ФР-00001173;Аккумулятор SUNER Ni-mh AAA 700мАч 1,2В Производство: Китай.;draft-3cbcde6328a3843a
ФР-00001174;Аккумулятор SUNER Ni-CD SC 1,2V 1500mAh power type 10C, Производство: Китай.;draft-fc4f6752019b478a
ФР-00001175;Аккумулятор SUNER Ni-mh SC 2000mah  аккумулятор 10С  Производство: Китай. Ввоз: Литва;draft-6170b7dc60bdad23
ФР-00001176;Аккумулятор SUNER Ni-mh SC 2500mAh 10С (flat top) Производство: Китай. Ввоз: Литва;draft-0db0f9f416280711
