external_id;name;slug
КА-00004630;Халат защитный антистатический JPR275, пл. 70 г/м2, Jeta Safety, S/48;draft-466d2dda92caab58
КА-00004631;Халат защитный антистатический JPR275, пл. 70 г/м2, Jeta Safety, M/50;draft-c669fea97d9d1d1e
КА-00004632;Пресс механический со встроенными гексагональными матрицами КВТ ПКГ-50;draft-497de39195a0f31c
КА-00004633;Наконечник кабельный медный луженый по ГОСТ ТМЛ 25–10–8 КВТ 40882;draft-8f960786294d078f
КА-00004634;Наконечник кабельный медный луженый по ГОСТ ТМЛ 35–12–9 КВТ 40885;draft-e6eaabdc2d81e8a3
КА-00004635;Аккумулятор EVE 52 ICR18650/26V 48V 11Ah  / Китай /;draft-30a6a3c852a4fb67
КА-00004636;"Аккумулятор Eve 35E 3500mAh 3,7V;( с выводами 4*0.3*20мм) Страна происхождение- Китай.";draft-8dd6f01d848a372f
КА-00004637;ERGOLUX ELX-CA01P-C02 ПРОМО (Автомобильный адаптер 1USB, 12В, 5V/2А, LED, Черный).стр.происх.:Китай;draft-8064c84e27f25d8b
КА-00004638;Аккумуляторная батарея для планшета Lenovo Tab4 TB-X304 (L16D2P31) 3.85V 7000mAh;draft-4e5303fe1fd52375
КА-00004639;Гайки;draft-b136341327dcc779
КА-00004640;Плита из ПММА;draft-9c47bcf2f98d2c03
КА-00004641;Коробка монтажная;draft-07c4907b135e1e6a
КА-00004642;ERGOLUX ELX-РA01P-C02 ПРОМО (Сетевой адаптер 1USB, 100-220В, 5V/2А, Черный, Пакет) Китай;draft-e8f119da9ce95f1e
КА-00004643;Аккумулятор Lifepo4 12IFR18650 3,2V 4500 mah 12.8V;draft-e7b4f15addbc48e9
КА-00004644;Аккумулятор 32Lifepo4 ITR26/70-46E 26700 25,6V 18400 mAh /Китай/;draft-07a75b9d5e5ab972
КА-00004645;Аккумулятор Lifepo4 12IFR18650 3,2V 4500 mah 12.8V с платой защиты;draft-1743ae409c61b0be
КА-00004646;Аккумулятор литиевый   9 EVE INR18650-2500mah-8C /Китай/;draft-93ae544c1e0c211d
КА-00004647;Батарея Neovolt для смесителя Gustavsberg Logic,Nautic, Nordic, Skandic 6V, Россия;draft-6db5c9df23d82bd5
КА-00004648;Элемент питания ФАZА LR14, штрих-код: 4897062858504, страна ввоза Россия;draft-ec95f51efbc9829a
КА-00004649;Аккумуляторная батарея  24х4PzS420 в ящике 827х519х625 (НАКИ 321162.554), с гибкими перемычками, зал;draft-2e4e4666471914a1
КА-00004650;SD-350C-24, DC/DC преобразователь, 350.4Вт, вход 36-72В, выход 24В/14.6А;draft-d81a340231fb4655
КА-00004651;RSD-300F-12, DC/DC преобразователь;draft-f1ab2dbdbb6ac6e9
КА-00004652;Varta Industrial Pro C LR 14;draft-3eafb25458fac4fe
КА-00004653;Аккумулятор гелевый 48V 420Ah С5 /Китай/;draft-4deb00d984accb6b
КА-00004654;Аккумуляторный комплект свинцово-кислотный 24V 258Ah С5 /Китай/;draft-70ebbd7c19607ff3
КА-00004655;Аккумулятор Ni-Mh 15SC 18V 2500mAh power ype 10C, страна ввоза: Гонконг. Производство: Китай.;draft-8264bc22a9bdffcb
КА-00004656;Аккумулятор литиевый BSL 4INR18650-2000mah-10C 14,4V /Китай/;draft-2d280e2ee8cf4309
КА-00004657;Аккумулятор литиевый BSL 5INR18650-2000mah-10C 18V /Китай/;draft-6c7c4a47765fedc1
КА-00004658;Аккумулятор Li-ion BL1801 7,4V 1800mAh /Китай/;draft-1e3181720160cbfd
КА-00004659;Полиимидный скотч (термоскотч) 25 мм 33 метра\AB retail;draft-c34db19392ea07a7
КА-00004660;Полиимидный скотч (термоскотч) 30 мм 33 метра односторонний\AB retail;draft-998d3ea78f0e65ec
КА-00004661;Полиимидный скотч (термоскотч) 10мм х 33м односторонний\Китай;draft-709da7726ba5193c
КА-00004662;Клейкая лента армир. 48мм*50м (24 шт. кор.);draft-bc1b1fe6b0e9c7b5
КА-00004663;Клейкая лента 48*120*40 1203RP872 /36/;draft-f2046c72f1f14687
КА-00004664;ER34615M-LD FANSO БАТАРЕЯ ЛИТИЕВАЯ \ Китай;draft-4562f1269b32d811
КА-00004665;ER18505M-LD FANSO БАТАРЕЯ ЛИТИЕВАЯ / Китай;draft-6879895c5ce9ae57
КА-00004666;Батарейка ER14250H/S;draft-d99128e517cb8421
КА-00004667;Аккумулятор Ni-mh H-4/3A3800-17670 1,2V 3800mAh /Китай/;draft-fe01dde506855deb
КА-00004668;Элемент питания литиевый CR14250SE/P 3.0V / Китай;draft-d9154e582b6e244d
КА-00004669;Элемент питания литиевый SUNMOON ER14505 3,6V 2400mAh / Китай /;draft-e4cd493227a7bfc7
КА-00004670;Аккумуляторная батарея LР383454LС-РСВ-LD 3,7V 720 mAh / Китай /;draft-9c2f6243efc5342a
КА-00004671;Аккумулятор Li-Pol 604550 1500mAh wire XH 2,54 3P /Китай/;draft-596ed9bf044145fd
КА-00004672;Аккумулятор Li-pol 603450 3.7V 1200mAh /Китай/;draft-3357ea722a2bd221
КА-00004673;Аккумулятор Li-ion 35Аh, 25,9V, CBD15JC1-I / Китай;draft-6d902cebce01ca1b
КА-00004674;Аккумулятор 3*Ni-MH SUNER 3,6V 2200mah;draft-7dc84cc8b8223add
КА-00004675;Аккумулятор литиевый SAMSUNG 4INR18650-25R 14.4B 2500mah 20A;draft-033e8705202dc1ce
КА-00004676;Эл. питания литиевый Fanso 2*ER18505M c выводами Molex 51021-2/Китай/;draft-d90ce42cd5e7d74c
КА-00004677;ER14250H/2PT FANSO БАТАРЕЯ ЛИТИЕВАЯ / Китай;draft-9ff4d741935261bd
КА-00004678;Аккумуляторная батарея DTM 12120 L Delta, Z39115 /Вьетнам/;draft-ae22c7901871c6bb
КА-00004679;Аккумуляторная батарея DTM 1207 Delta, 36BJYP1 /Вьетнам/;draft-57c99d49ae9fc5e7
КА-00004680;Аккумуляторная батарея DT 6015 Delta, 71YX203 /Вьетнам/;draft-95be60365f31dc9c
КА-00004681;Аккумулятор литиевый LG4 ICR18650-HE4 14,4B 2500mah 20A;draft-5b1551215ba62936
КА-00004682;3 397 014 398 _щетки стеклоочистителя к-т! 600/24 + 450/18 универсал. \Mazda CX-5 17>;draft-a6b50e1a72063cba
КА-00004683;Valvoline SynPower DX1 5W30 5л Масло моторное;draft-b77063f59370ac31
КА-00004684;K 1316 = LA1139 KNECHT фильтр салона!\ Mazda CX-5 2.01 11>;draft-55ffe4b8db7c4f5a
КА-00004685;АР 113/6 _фильтр воздушный! Mazda 6/CX-5 2.0 11>;draft-1ddee0b60902e472
КА-00004686;Жидкость тормозная Brembo DOT 4.1л;draft-7f9701f7fae6237f
КА-00004687;W 6018_фильтр масляный !(OC1183)\Mazda 323/3/626, Nissan Primera 1.3-2.2 89>;draft-23d6f546e8f4f9a7
КА-00004688;"Аккумулятор Panasonic 2NCR18650BD- 7,4V 3200mAh-10A;страна происхождения Корея,Сеул";draft-4c8ec99a2889e678
КА-00004689;Аккумулятор SUNER Ni-mh 11SC 2500mAh 13,2V 10С (flat top) Производство: Китай. Ввоз: Литва;draft-a835a02ae4e60c3b
КА-00004690;SEO оптимизация сайта;draft-50f925da1d4d9506
КА-00004691;Аккумулятор li-ion BL1506 7,4V 1500mah /Китай/;draft-d8410b43ee7716c0
КА-00004692;Аккумуляторная батарея  24х3PzS375 в ящике 827х411х625 (НАКИ 321162.569), с гибкими перемычками, зал;draft-07ad7415c120e149
КА-00004693;Аккумулятор WBR TPL121000 (12V / 100Ah);draft-554e97d2b63c3139
КА-00004694;Аккумулятор GPL12-15/Китай;draft-667879049e657243
КА-00004695;Аккумулятор KRAFT Premium / 125Ah / 1 000А;draft-1991bc2f5ebbc9e6
КА-00004696;"Элемент питания 4014 211 111 VARTA lndusyrial C/LR14 ; Страна происхождения - ГЕРМАНИЯ";draft-4a41d9aa85b9ccda
КА-00004697;Аккумулятор Sony/Murata US18650VTC6 3000mAh-30A 2PF. Страна происхождения - ЯПОНИЯ;draft-28fb16d8d83d9fa0
КА-00004698;Стеклотекстолит СТЭФ 0,5 мм (1*1) сорт 1 ГОСТ 12652-74;draft-449ed04c3513ed63
КА-00004699;Батарея аккумуляторная свинцовая тяговая 24x4PzS420 в ящике 827х519х625 (НАКИ 321162.554) с гибкими;draft-9044d558b55ac661
КА-00004700;Аккумулятор BA209061 800 mAh;draft-fdb394d3131e641f
КА-00004701;Kijo 12V 6-EVG-100Ah / Китай;draft-fbbd7e105242224f
КА-00004702;Аккумулятор 8FDK Ni-MH HR-AAU (14500) 1650 mAh 9,6V Страна ввоза: Гонконг. Прозводство: Япония.;draft-99488ad648abab00
КА-00004703;Зарядное утройство 24V-5-LiFE (29.2V5A) /Китай/;draft-959974784b35b55b
КА-00004704;24V 35AH LITHIUM BATTERY 7S11P EVE 3200mAh;draft-37fa9bacfe384582
КА-00004705;Аккумулятор  ICR18650/26V 3,7V 2600mAh (для CS-MD3260)/ Китай /;draft-15de06a8cfec79ca
КА-00004706;Стеклотекстолит СТЭФ 0,5 мм (1*2) сорт 1 ГОСТ 12652-74;draft-65d5f924d157eabb
КА-00004707;ИБП Delta RT-Series 3 kVA UPS302R2RT2B035, арт.UPS302R2RT2B035;draft-f87dd148dd03f16f
КА-00004708;Карта интерфейсная SNMP 3915100120-S, арт.3915100120-S;draft-1da7aad76a2fcc57
КА-00004709;MOD-TP4056 / контроллер заряда 18650 Type C USB 5V 1A / Китай/;draft-37d249192ac281f4
КА-00004710;Аккумулятор для метеостанции Beat RST 600Fide Data 12V 105Ah;draft-eb95160247e9d910
КА-00004711;Аккумулятор для метеостанции Beat RST 600Fide Data 12V 105Ah (с подогревом);draft-924597082283a898
КА-00004712;Элемент питания литиевый SUNMOON ER14505 3,6V 2400mAh с разъемом DuPont 2pin 2.54mm;draft-dd80d688572d9a28
КА-00004713;Гайка шестигранная DIN985, ISO10511 самостопорящаяся низкая M5 A2-70 нержавеющая сталь 304;draft-154779efe72bb920
КА-00004714;Корпус разъема DuPont 2pin 2.54mm, WCON DPCASE-2P/2.54;draft-13daa93fed47e224
КА-00004715;Стяжки Exegate CV66-200x3.6B, 200мм;draft-6a33c5ab62982893
КА-00004716;Зарядное устройство ROBITON Ecocharger AK02 BL1;draft-3d96fbfd94bce019
КА-00004717;Аккумулятор LG 4INR18650-HG2 3000mAh 20A Li-Ion 14,4V, страна происхождения - КОРЕЯ, Сеул;draft-bc7d471cbe06b52a
КА-00004718;Аккумулятор Li-pol 4S 15,4V 5000 mAh / Китай;draft-4b56ba30fd86a020
КА-00004719;Микропереключатель  DM3-00Р-110G /Китай/;draft-4d385e222c23468d
КА-00004720;Аккумулятор EVE 2 INR18650-6600 mAh 3,7V 19,25 Wh;draft-cc340d9307af2641
КА-00004721;Электропогрузчик 1600 тонн;draft-77a16ae963796a5f
КА-00004722;Аккумулятор Lifepo4 12V 100ah /Китай;draft-394b46b3f2b9973b
КА-00004724;ERGOLUX ELX-PA01P-C02 ПРОМО (Сетевой адаптер 1USB, 100-220B, 5V/2A, Черный, Пакет), Китай;draft-158f3e1dbbc8e866
КА-00004725;Адаптер/блок питания ROBITON IR9-9W 5,5*2,5/12 (+);draft-dbc536df9ae5bd18
КА-00004726;"Элемент питания 4020 211 111 VARTA Industrial D/LR20; Страна происхождения -ГЕРМАНИЯ";draft-556a6b3942531f59
КА-00004727;Элемент питания  SEIZAIKEN 395/SR927SW Bl.1, страна происхождения Япония;draft-3c0c7cf970f7825b
КА-00004728;Сетевое зарядное устройство Qumo Energy (Charger 0024) 2.1A, встр.кабель MicroUSB, черный/Китай;draft-4e0940d932809de7
КА-00004729;Модуль MOD-TP4056 / контроллер заряда 18650 Type C USB 5V 1A;draft-9fe7550a6263c067
КА-00004730;Аккумуляторная батарея для ноутбука Acer Aspire E3-111 (AC14B8K) 15.2V 3090mAh 46Wh;draft-721bc1ed6152bb98
КА-00004731;Аккумуляторная батарея для ноутбука Clevo W540-3S2P 11.1V 5200mAh OEM черная;draft-906d68a841173c64
КА-00004733;Аккумулятор Li-ion 48V 400Ah;draft-bfd286f90a555ada
КА-00004734;Зарядное устройство ADY 48V 150A;draft-0f3a8ef4b33185d8
КА-00004735;Аккумулятор PMNN4409BR 2250mAh /Китай/;draft-7a4ac03012c13db4
КА-00004736;Аккумулятор li-ion INR26650 3,7V 5200mah / Китай /;draft-88cea653e365a05c
КА-00004737;Элемент питания литиевый Panasonic BR2/3A 3V /Китай/;draft-20d3b4929304f1b6
КА-00004738;Аккумулятор Ni-Mh HNN9009A 7.5V 1900mah /Китай/;draft-eed91d38be660bd7
КА-00004739;Аккумулятор LiFePO4 24V 400Ah c подогревом /Китай/;draft-34a90851096fd491
КА-00004740;Аккумулятор LiFePO4 48V 400Ah /Китай/;draft-4261090fc50a83dc
КА-00004741;Эл. питания литиевый A6-BAT ER17330V 3.6V / Китай /;draft-4a7cdad07f590929
КА-00004742;Ручка переключения каналов  P8668  /Китай/;draft-457cf6ea795b1371
КА-00004743;Контактная группа M8660 12V /Китай/;draft-a15f8922ff66cccb
КА-00004744;Кабель выносного микрофона 12V 3075336B07 /Китай/ 1 шт.;draft-66fb95342317ac09
КА-00004745;Тяговый аккумулятор 24V 36Ah для тележки LHE 130;draft-e05c838afa521ac6
КА-00004746;Тяговый аккумулятор 24V 30Ah для тележки CBD15-JH;draft-e7b17d62dded5f9f
КА-00004747;Элемент питания ФАZА AG08 (LR 1120) BL10;draft-3fa6ac253664b915
КА-00004749;Суперконденсатор LS Mtron LSUC 002R8P 3000F EA;draft-fbc11c3bcf24dc29
КА-00004750;Суперконденсатор LS Mtron LSUM 016R8L 0058F EA;draft-9df541e85e4439c2
КА-00004751;EHR-2, Разъем низковольтного питания, JST;draft-70b7b809763a1632
КА-00004752;"Аккумулятор Sony 6 US18650VTC5A 2600mAh-35A22,2V; Страна происхождения - ЯПОНИЯ";draft-711b31e97704ab3e
КА-00004753;Аккумулятор литиевый Samsung 20*INR18650-25S 2500mAh 36V /Китай/;draft-83d97f1cce5a67ab
КА-00004754;Аккумулятор ROBITON 16340 550 мАч с защитой(3.7В) BL2;draft-238d39c9b08b1798
КА-00004755;Аккумулятор Samsung 4INR18650-35E 6900mAh 7,4V,  страна происх. Корея;draft-be49fe50c678b7b0
КА-00004756;Аккумулятор литиевый 4*ЕVE 18650 2600 mAh 3C Производство: Китай. Ввоз: Литва;draft-5737092007255519
КА-00004757;Аккумулятор литиевый 8EVE 18650 5200 mAh 14,4V 3C Производство: Китай. Ввоз: Литва;draft-bcc957d66fd6fed7
КА-00004758;Аккумуляторная батарея Delta HRL 12-75 X, OURTO1R / Вьетнам /;draft-af45cb98b5cc0939
КА-00004759;Аккумулятор Samsung 2INR18650-35E 3450mAh 7,4V,  страна происх. Корея;draft-8ad0183f28acbcc5
КА-00004760;Аккумулятор BB battery BPX 7-12- Китай;draft-01bc1f556e47f62f
КА-00004761;Аккумуляторная батарея  АКБ 24х4РzV 560;draft-a45a4d0ff0488ec6
КА-00004762;Аккумулятор Ventura VTG 06 -210XT;draft-a67e9e6e9def578f
КА-00004763;Аккумулятор литий-полимерный 11,5V 3500mAh (DJI Mavic Air 2S) /Китай/;draft-8520feb210e3da48
КА-00004764;Аккумулятор литиевый 7 A123 32ah 25,6V(для тележки Hangcha JH 24V30AH);draft-f0910f37806a9eac
КА-00004765;Аккумулятор литиевый 14 A123 64ah 25,6V( для тележки PTE15N) Произ-во: Китай;draft-ebbe2456fb143a54
КА-00004766;Эл. питания литиевый OMRON CS1W-BAT01 3V /Япония/;draft-1f297d3c15816ff9
КА-00004767;Аккумулятор литиевый 4*EVE 18650 7,4 5200mAh 3C /Китай/;draft-c562f8672566f34c
КА-00004768;Аккумулятор для Zebra TC70, TC75, TC77, (BTRY-TC7X-46MAH-01), 4620mAh, 3.7V;draft-28d487c5f9e417ff
КА-00004769;Ventura GT 06-270;draft-56a27453d46900f0
КА-00004770;TT (500 мл), Флюс-гель индикаторный\Россия;draft-0f040e30917ec25b
КА-00004771;Кабельный ввод 5x11x7x5.5x1.5 white / диаметр кабеля 5мм,диам;draft-c2048259609e003a
КА-00004772;Изопропиловый спирт B-CH ISOP-1.0;draft-b8c435e8ea9553bf
КА-00004773;Термометр-гигрометр HT-2 black 1.5mm;draft-4f83dc6b9c902091
КА-00004774;Наконечник кольцевой неизолированный DJ431-5А.B.C.D / 5.5 мм;draft-e42722042149307a
КА-00004775;"Элемент питания VINNIC Watch 357F-C10 Silver 1,55V Bl.10; Страна происхождения - КИТАЙ";draft-4dd98aeb980cfb8b
КА-00004776;Аккумуляторная батарея GEL 12-65 Delta M603023 /Китай/;draft-faa44b3e856b9446
КА-00004777;Батарея Neovolt для смесителя Gustavsberg Logic,Nautic, Nordic, Skandic 6V NV-GB6V;draft-28e8cb439fc74853
КА-00004778;Плата защиты BMS 20S, 72V, 100A (балансировка);draft-562bc4b3116e46a3
КА-00004780;Элементы питания Tekcell СR17450-3v;draft-168be8c21eff0ba4
КА-00004781;CR17450 TC (Tekcell) Литиевый элемент питания;draft-26ef77ef8061ebd2
КА-00004782;Аккумулятор TOR 4810 (Li-ion, 10Ah, 48V);draft-756541316506e9c3
КА-00004783;Аккумулятор TOR 4815 (Li-ion, 15Ah, 48V);draft-d4f8158ec481d367
КА-00004784;Корпус ABC 12-7 149*62*83 /Китай/;draft-bdc5976f146f77ac
КА-00004785;Корпус АВС 12-12 151*99*99 /Китай/;draft-96316c06a506c0a3
КА-00004786;Корпус ABC 12-45 238*133*198/222 /Китай/;draft-60b1ee52a7dabd03
КА-00004787;Корпус ABC 12-100  329*173*216 /Китай/;draft-709b510459e0b5b0
КА-00004788;Корпус АВС 12-65 350*167*179 /Китай /;draft-bd5c126998b4ff78
КА-00004789;Корпус АВС 12-40 198*166*170 /Китай/;draft-8db494edcb576a92
КА-00004790;Корпус АВС-ИНД 12-40 198*166*170 /Китай/;draft-c8ad9ca78ee5e37a
КА-00004791;Корпус АВС-ИНД 12-7 /Китай/;draft-e39d9d6c7b032434
КА-00004792;Аккумуляторная батарея DT6028 Delta, M84R9BF /Китай/;draft-03cbe397f2ed18fc
КА-00004793;Элемент питания Трофи R03-4S Классика;draft-f9d1523a1eea0f57
КА-00004794;Ионистор 5R5D11F22V 0.22 5.5V;draft-e65585e09df64e91
КА-00004795;Корпус АВС-ИНД 12-12 151*99*99 /Китай/;draft-54b479a166891a52
КА-00004796;Корпус ABC-ИНД 12-45 238*133*198/222 /Китай/;draft-7f6070d02c06217d
КА-00004797;Корпус ABC-ИНД 12-100 329*173*216 /Китай/;draft-c50545e2e0b54935
КА-00004798;Корпус АВС-ИНД 12-65 350*167*179 /Китай/;draft-d772b28b23f63709
КА-00004799;Корпус АВС-ИНД 12-40 (198*166*170) /Китай/;draft-4612cf0faaca05b5
КА-00004800;Корпус АВС-ИНД (12-40) 198*166*170 /Китай/;draft-bb67e6940028bb0b
КА-00004801;Транзистор APT100GF60JU2 /Китай/;draft-e31f9f019f5714da
КА-00004802;Микропереключатель KW23-00P-110G-G /Китай/;draft-9a86cab94fa9b2b8
КА-00004803;Микропереключатель DM3-00P-110G-G /Китай/;draft-983fb34a1d1bead1
КА-00004804;Аккумулятор lead acid 2V 2,5ah (Cyclon);draft-5c36dacb66747e7d
КА-00004805;Аккумулятор Ni-mh SUNER AA 1,2V 2200mAh /Китай/;draft-a45b9a0c8bd89860
КА-00004806;Холдер пластиковый 2*4 /Китай/;draft-5e133a46bd4b2d48
КА-00004807;Холдер пластиковый 3*4 /Китай/;draft-26b94ed6e313af7f
КА-00004808;Холдер пластиковый 5*8 /Китай/;draft-30c49db2d641feb7
КА-00004809;Холдер пластиковый  4*7 /Китай/;draft-42ddbdd3f2376068
КА-00004810;Холдер пластиковый 4*8 /Китай/;draft-05242fe8a685c11f
КА-00004811;Аккумулятор Lifepo4 RADIAN 12,8 150ah /Китай/;draft-cc07d0f2d4d42d07
КА-00004812;Зарядное утройство Lifepo4 RADIAN 14,8 20A /Китай/;draft-98eb6b94e27a1a6a
КА-00004813;источник питания PRO ECO 72W 24V 3A;draft-d3032b6f883b4bfe
КА-00004814;Акк. батарея Li-Fe 24V280Ah в комплекте с зар.устройством 24V80A;draft-ec780d3d4cd7649c
КА-00004815;ЗУ 24V 80A;draft-b764d7b9e9b04003
КА-00004816;зарядное устройство 24V60А;draft-d5fcbf41fdb92669
КА-00004817;ЗУ 24V60A;draft-f958cedbbbcfe49e
КА-00004818;Аккумулятор GoPower 18650 3000mAh + USB;draft-4c20fe520b47084c
КА-00004819;ER14335H/2PT FANSO БАТАРЕЯ ЛИТИЕВАЯ / Китай;draft-8ab3bb66213341f1
КА-00004820;CR2477 PANASONIC  с выводами;draft-7765fcb0a0a2b4ac
КА-00004821;Аккумулятор литий-полимерный 15,4V 3850mAh (DJI Mavic 2)/ Китай/;draft-9c953e1b56bc049e
КА-00004822;Аккумулятор li-po TB60-5935 mAh 52,8V КИТАЙ;draft-a7b945642aaf41a5
КА-00004823;Аккумулятор тяговый гелевый Radian 48V 560Ah для ричтрака TOYOTA Reflex RRE140H;draft-4a6fc84f9e513153
КА-00004824;Аккумулятор 4EVE ICR18650/26V 14,4V 2600mAh / Китай /;draft-f8589c463c8571c7
КА-00004825;Аккумулятор li-ion CameronSino CS-MEX20MD LI23S002A 11,1V 5200mAh / Китай /;draft-aff6ce5d25cec224
КА-00004826;Аккумулятор li-ion CameronSino CS-MRM800MD LI24I002A 14,8V 5600mAh / Китай /;draft-880a7acee5aa7d74
КА-00004827;Аккумулятор li-ion CameronSino CS-HMT100MD 369108 11,1V 6600mAh / Китай /;draft-e00354f08810d307
КА-00004828;Аккумулятор li-ion CameronSino CS-PHD202MD 369106 14,4V 7800mAh / Китай /;draft-dcd3386ee13ae8c6
КА-00004829;Аккумулятор 24LiFePo4 12Ah;draft-394bf0409b242ea8
КА-00004830;Аккумулятор для ричтрака  LiFepo4  48V  560 Ah;draft-7132f4020ec2ba7f
КА-00004831;Аккумулятор для Zebra BTRY-36IAB0E-00  3150mAh /Китай/;draft-dc91c7cd11ce1ad2
КА-00004832;Аккумулятор тяговый  LiFepo4  48V  560 Ah;draft-1b2d3a2b3ac719a6
КА-00004833;Портативная станция EcoFlow Delta 2Max;draft-ba2a098e25daf5ab
КА-00004834;МИКРОСХЕМА 71M6513-IEL;draft-31a2b7f67ced2142
КА-00004835;ТРАНСФОРМАТОР Т60404-Е4624-Х131;draft-ed71e3ce1b005995
КА-00004836;Аккумулятор 12SUNER Ni-mh SC 3000mah 10С (flat top) Производство: Китай. Ввоз: Литва;draft-37c5da5708988473
КА-00004837;Аккумулятор LP-E8 для камеры Canon EOS 600D, 550D, 650D, 700D, 2550мАч;draft-30e56473df00fb59
КА-00004838;"Клейкая лента 19мм*33м ""Klebebander"" арт.TSK312T/300/12";draft-b8afda071a6c2557
КА-00004839;Клейкая лента упаковочная 48мм*66м, 40мкм, прозрачная;draft-c5da4aed40b4d516
КА-00004840;Бумага для заметок 51*51 мм 250 л. STAFF 7 цветов пастель, арт.129648;draft-e4d3d52ac0a5c3b9
КА-00004841;Блок для заметок с липким слоем фигурный 76x101мм. 15 л., 4 дизайна, арт. А55202;draft-abb06dda28a67cb9
КА-00004842;Блок для заметок 9*9*5 см STAFF ПРОКЛЕЕНЫЙ, белизна 90-92%, арт. 129196;draft-ab7ff6e706a9669e
КА-00004843;аккумулятор PMNN4418 li-on 3000mAh для Motorola;draft-6d205209a1c6a243
КА-00004844;аккумулятор PMNN4418 li-on 2300mAh для Motorola;draft-78a21254f1f8b6ee
КА-00004846;батарея Li-ion для Motorola HNN9008A GP340 1800mAh;draft-9d3addc3b21eb572
КА-00004847;"Элемент питания 4122 229 411 VARTA Energy 1x9V  bl.1; Страна происхождения - МАЛАЙЗИЯ";draft-55e5f1110559d3ca
КА-00004848;Батарейка ER14250H/P/ Китай;draft-9282568aacf7af02
КА-00004849;Аккумулятор литиевый   7 EVE INR18650-2500mah-8C /Китай/;draft-581a1b8ee7cd5c2e
КА-00004850;Литиевый элемент питания VARTA CR1/2AA (6FC5247-0AA18-0AA0), Страна происхождения-Китай;draft-0002666e7f0a28fe
КА-00004851;Батарейка литиевая Panasonic BR-2/3A -2PF 3V/Китай/;draft-cde7c5474446ef4f
КА-00004852;Аккумулятор EVE 2 INR18650- 3400mAh-10A 7,4V PK-2  /Китай/;draft-8a420b8e2c6b1e06
КА-00004853;Аккумулятор литиевый 2BSL 18650 2200 mAh 3C 7,4V  Производство: Китай. Ввоз: Литва;draft-de5a24d225017ae7
КА-00004854;АККУМУЛЯТОР BPS 7-12 T2 (BB Battery) Китай;draft-a541f956c710dd5b
КА-00004855;аккумулятор Ventura VG 12-200;draft-a1babfe7b99cde7c
КА-00004856;Аккумулятор SAMSUNG12 ICR18650-26JM  Li-ion Производство: Китай.;draft-d23ed78a2168aa67
КА-00004857;Аккумуляторная батарея DT 12045 Delta, HM5GW35 /Китай/;draft-e715ffaf5a63dcba
