product_external_id,category_external_id
КА-00005382,seo:workshop-tools
КА-00005575,seo:workshop-tools
КА-00005576,seo:workshop-tools
КА-00005847,seo:workshop-tools
КА-00006113,seo:workshop-tools
КА-00006714,seo:workshop-tools
КА-00006834,seo:workshop-tools
КА-00006896,seo:workshop-tools
КА-00006950,seo:workshop-tools
КА-00006951,seo:workshop-tools
КА-00006952,seo:workshop-tools
КА-00006974,seo:workshop-tools
КА-00006975,seo:workshop-tools
